InputSize,Algorithm,RunningTime
5000,SuffixTree,21.397194
5000,TandemRepeat,64.495207
5000,SuffixTree,20.677923
5000,TandemRepeat,59.389459
5000,SuffixTree,22.972165
5000,TandemRepeat,53.228319
5000,SuffixTree,20.938371
5000,TandemRepeat,71.050019
5000,SuffixTree,20.511997
5000,TandemRepeat,51.620869
5000,SuffixTree,22.213374
5000,TandemRepeat,43.015959
5000,SuffixTree,37.143863
5000,TandemRepeat,54.399375
5000,SuffixTree,23.527641
5000,TandemRepeat,66.829615
5000,SuffixTree,20.03092
5000,TandemRepeat,78.770783
5500,SuffixTree,25.234032
5500,TandemRepeat,74.433189
5500,SuffixTree,25.089366
5500,TandemRepeat,60.694353
5500,SuffixTree,30.524346
5500,TandemRepeat,67.38516
5500,SuffixTree,25.284652
5500,TandemRepeat,88.386803
5500,SuffixTree,23.224919
5500,TandemRepeat,59.976622
5500,SuffixTree,24.78593
5500,TandemRepeat,56.70673
5500,SuffixTree,24.748614
5500,TandemRepeat,65.912539
5500,SuffixTree,24.032885
5500,TandemRepeat,69.139146
5500,SuffixTree,23.830279
5500,TandemRepeat,56.069635
5500,SuffixTree,23.703907
5500,TandemRepeat,61.387149
6000,SuffixTree,39.840234
6000,TandemRepeat,74.494763
6000,SuffixTree,28.246898
6000,TandemRepeat,70.518464
6000,SuffixTree,40.21904
6000,TandemRepeat,61.001983
6000,SuffixTree,41.685485
6000,TandemRepeat,83.761873
6000,SuffixTree,29.939135
6000,TandemRepeat,110.804854
6000,SuffixTree,27.732838
6000,TandemRepeat,54.902344
6000,SuffixTree,29.74115
6000,TandemRepeat,76.150983
6000,SuffixTree,27.811777
6000,TandemRepeat,67.478384
6000,SuffixTree,27.132461
6000,TandemRepeat,73.451462
6000,SuffixTree,27.756486
6000,TandemRepeat,83.481743
6500,SuffixTree,39.683181
6500,TandemRepeat,74.362051
6500,SuffixTree,32.5291
6500,TandemRepeat,70.282009
6500,SuffixTree,41.639032
6500,TandemRepeat,87.46127
6500,SuffixTree,30.130345
6500,TandemRepeat,107.295396
6500,SuffixTree,29.89571
6500,TandemRepeat,70.815576
6500,SuffixTree,42.190565
6500,TandemRepeat,71.010218
6500,SuffixTree,45.354215
6500,TandemRepeat,84.562059
6500,SuffixTree,39.32641
6500,TandemRepeat,84.191835
6500,SuffixTree,38.483976
6500,TandemRepeat,95.977691
6500,SuffixTree,31.357032
6500,TandemRepeat,92.31883
7000,SuffixTree,42.443739
7000,TandemRepeat,90.625411
7000,SuffixTree,34.986907
7000,TandemRepeat,82.498375
7000,SuffixTree,36.210316
7000,TandemRepeat,85.193816
7000,SuffixTree,35.152079
7000,TandemRepeat,90.292359
7000,SuffixTree,34.767974
7000,TandemRepeat,91.371713
7000,SuffixTree,33.073
7000,TandemRepeat,88.226539
7000,SuffixTree,34.330771
7000,TandemRepeat,102.506292
7000,SuffixTree,33.757953
7000,TandemRepeat,68.228769
7000,SuffixTree,35.425298
7000,TandemRepeat,89.48199
7000,SuffixTree,33.948941
7000,TandemRepeat,109.281242
7500,SuffixTree,50.214042
7500,TandemRepeat,92.496771
7500,SuffixTree,38.46271
7500,TandemRepeat,107.995013
7500,SuffixTree,38.087811
7500,TandemRepeat,124.761514
7500,SuffixTree,36.658318
7500,TandemRepeat,104.324322
7500,SuffixTree,38.547673
7500,TandemRepeat,90.167304
7500,SuffixTree,38.382626
7500,TandemRepeat,102.39827
7500,SuffixTree,37.515276
7500,TandemRepeat,113.161954
7500,SuffixTree,36.891751
7500,TandemRepeat,97.181103
7500,SuffixTree,37.593329
7500,TandemRepeat,100.590218
7500,SuffixTree,37.995852
7500,TandemRepeat,105.340658
8000,SuffixTree,55.310641
8000,TandemRepeat,114.231802
8000,SuffixTree,58.698797
8000,TandemRepeat,132.090765
8000,SuffixTree,44.737057
8000,TandemRepeat,126.04958
8000,SuffixTree,42.246425
8000,TandemRepeat,117.593305
8000,SuffixTree,41.704373
8000,TandemRepeat,112.311399
8000,SuffixTree,42.173959
8000,TandemRepeat,116.467801
8000,SuffixTree,41.950127
8000,TandemRepeat,165.602337
8000,SuffixTree,41.098318
8000,TandemRepeat,96.23822
8000,SuffixTree,42.497032
8000,TandemRepeat,111.731865
8000,SuffixTree,42.071052
8000,TandemRepeat,105.238091
8500,SuffixTree,61.085024
8500,TandemRepeat,132.970773
8500,SuffixTree,46.949384
8500,TandemRepeat,118.8464
8500,SuffixTree,46.426079
8500,TandemRepeat,134.356874
8500,SuffixTree,45.67899
8500,TandemRepeat,106.340204
8500,SuffixTree,48.554476
8500,TandemRepeat,114.909496
8500,SuffixTree,46.689911
8500,TandemRepeat,120.886818
8500,SuffixTree,46.257824
8500,TandemRepeat,152.110433
8500,SuffixTree,45.097965
8500,TandemRepeat,104.85731
8500,SuffixTree,48.90565
8500,TandemRepeat,128.457419
8500,SuffixTree,46.182995
8500,TandemRepeat,105.148402
9000,SuffixTree,78.246464
9000,TandemRepeat,125.811278
9000,SuffixTree,50.681318
9000,TandemRepeat,150.984728
9000,SuffixTree,59.505867
9000,TandemRepeat,143.138381
9000,SuffixTree,49.970981
9000,TandemRepeat,132.842747
9000,SuffixTree,52.766055
9000,TandemRepeat,131.671806
9000,SuffixTree,50.75095
9000,TandemRepeat,132.703781
9000,SuffixTree,50.686969
9000,TandemRepeat,138.773843
9000,SuffixTree,51.301309
9000,TandemRepeat,206.635666
9000,SuffixTree,49.400813
9000,TandemRepeat,113.637583
9000,SuffixTree,50.927254
9000,TandemRepeat,125.185802
9500,SuffixTree,69.48671
9500,TandemRepeat,124.637637
9500,SuffixTree,75.260727
9500,TandemRepeat,147.33576
9500,SuffixTree,55.981247
9500,TandemRepeat,209.52644
9500,SuffixTree,54.594679
9500,TandemRepeat,128.394226
9500,SuffixTree,56.275286
9500,TandemRepeat,122.556543
9500,SuffixTree,55.461232
9500,TandemRepeat,132.196245
9500,SuffixTree,55.879924
9500,TandemRepeat,132.557757
9500,SuffixTree,55.669501
9500,TandemRepeat,142.072801
9500,SuffixTree,57.870439
9500,TandemRepeat,158.108873
9500,SuffixTree,54.390068
9500,TandemRepeat,122.08002
10000,SuffixTree,75.522479
10000,TandemRepeat,153.532332
10000,SuffixTree,59.965119
10000,TandemRepeat,184.456487
10000,SuffixTree,59.07008
10000,TandemRepeat,159.566051
10000,SuffixTree,60.485
10000,TandemRepeat,151.691708
10000,SuffixTree,70.975919
10000,TandemRepeat,152.410702
10000,SuffixTree,83.734113
10000,TandemRepeat,169.708397
10000,SuffixTree,70.22054
10000,TandemRepeat,214.759749
10000,SuffixTree,79.558013
10000,TandemRepeat,149.956726
10000,SuffixTree,59.832509
10000,TandemRepeat,148.185519
10000,SuffixTree,59.735206
10000,TandemRepeat,168.136243
10500,SuffixTree,76.37182
10500,TandemRepeat,159.974978
10500,SuffixTree,85.425445
10500,TandemRepeat,168.267465
10500,SuffixTree,71.467915
10500,TandemRepeat,240.339492
10500,SuffixTree,67.524761
10500,TandemRepeat,202.293448
10500,SuffixTree,63.844442
10500,TandemRepeat,147.356827
10500,SuffixTree,67.597185
10500,TandemRepeat,147.966666
10500,SuffixTree,64.675691
10500,TandemRepeat,151.63487
10500,SuffixTree,64.472015
10500,TandemRepeat,151.080019
10500,SuffixTree,66.184712
10500,TandemRepeat,156.364265
10500,SuffixTree,64.421272
10500,TandemRepeat,164.507046
11000,SuffixTree,85.892371
11000,TandemRepeat,164.352988
11000,SuffixTree,94.945601
11000,TandemRepeat,193.968058
11000,SuffixTree,82.957097
11000,TandemRepeat,198.953135
11000,SuffixTree,69.513844
11000,TandemRepeat,181.196748
11000,SuffixTree,68.844783
11000,TandemRepeat,286.998132
11000,SuffixTree,68.524898
11000,TandemRepeat,149.236865
11000,SuffixTree,70.250079
11000,TandemRepeat,166.152968
11000,SuffixTree,93.33404
11000,TandemRepeat,189.97854
11000,SuffixTree,68.697585
11000,TandemRepeat,250.221811
11000,SuffixTree,68.461178
11000,TandemRepeat,150.990612
11500,SuffixTree,81.01431
11500,TandemRepeat,164.883836
11500,SuffixTree,74.356632
11500,TandemRepeat,194.851901
11500,SuffixTree,73.795834
11500,TandemRepeat,161.539397
11500,SuffixTree,77.651661
11500,TandemRepeat,189.550225
11500,SuffixTree,74.918273
11500,TandemRepeat,178.185275
11500,SuffixTree,74.99708
11500,TandemRepeat,250.800609
11500,SuffixTree,73.929916
11500,TandemRepeat,231.11461
11500,SuffixTree,74.536183
11500,TandemRepeat,163.570818
11500,SuffixTree,74.432221
11500,TandemRepeat,162.912475
11500,SuffixTree,76.463474
11500,TandemRepeat,169.367536
12000,SuffixTree,92.11009
12000,TandemRepeat,181.819467
12000,SuffixTree,79.971976
12000,TandemRepeat,194.50449
12000,SuffixTree,92.427536
12000,TandemRepeat,201.44258
12000,SuffixTree,82.876046
12000,TandemRepeat,193.428574
12000,SuffixTree,81.195388
12000,TandemRepeat,227.062396
12000,SuffixTree,79.665355
12000,TandemRepeat,184.165025
12000,SuffixTree,80.200046
12000,TandemRepeat,195.453426
12000,SuffixTree,80.561105
12000,TandemRepeat,224.318657
12000,SuffixTree,79.343719
12000,TandemRepeat,236.049507
12000,SuffixTree,79.224866
12000,TandemRepeat,171.841898
12500,SuffixTree,104.231919
12500,TandemRepeat,199.026281
12500,SuffixTree,87.076473
12500,TandemRepeat,257.283965
12500,SuffixTree,84.938257
12500,TandemRepeat,187.911829
12500,SuffixTree,93.897963
12500,TandemRepeat,195.424814
12500,SuffixTree,85.009435
12500,TandemRepeat,187.424865
12500,SuffixTree,94.787436
12500,TandemRepeat,189.895677
12500,SuffixTree,115.644555
12500,TandemRepeat,207.081495
12500,SuffixTree,89.970305
12500,TandemRepeat,189.490703
12500,SuffixTree,99.208072
12500,TandemRepeat,216.110403
12500,SuffixTree,85.786636
12500,TandemRepeat,206.254256
13000,SuffixTree,102.883383
13000,TandemRepeat,293.758983
13000,SuffixTree,92.068464
13000,TandemRepeat,284.202709
13000,SuffixTree,90.889972
13000,TandemRepeat,203.024223
13000,SuffixTree,92.362534
13000,TandemRepeat,214.782756
13000,SuffixTree,119.973211
13000,TandemRepeat,244.414467
13000,SuffixTree,90.751085
13000,TandemRepeat,195.177175
13000,SuffixTree,93.483336
13000,TandemRepeat,207.418364
13000,SuffixTree,93.019375
13000,TandemRepeat,219.496516
13000,SuffixTree,91.539703
13000,TandemRepeat,252.585614
13000,SuffixTree,113.99121
13000,TandemRepeat,233.479079
13500,SuffixTree,107.447162
13500,TandemRepeat,233.690299
13500,SuffixTree,97.908492
13500,TandemRepeat,228.925922
13500,SuffixTree,97.509438
13500,TandemRepeat,243.890776
13500,SuffixTree,96.764022
13500,TandemRepeat,412.634888
13500,SuffixTree,97.198536
13500,TandemRepeat,209.360235
13500,SuffixTree,108.751892
13500,TandemRepeat,241.820178
13500,SuffixTree,97.498922
13500,TandemRepeat,215.812824
13500,SuffixTree,97.072642
13500,TandemRepeat,215.928202
13500,SuffixTree,97.63134
13500,TandemRepeat,227.238933
13500,SuffixTree,95.846504
13500,TandemRepeat,226.482835
14000,SuffixTree,112.94274
14000,TandemRepeat,357.399859
14000,SuffixTree,106.258922
14000,TandemRepeat,234.816569
14000,SuffixTree,117.687056
14000,TandemRepeat,234.535417
14000,SuffixTree,103.29884
14000,TandemRepeat,254.810093
14000,SuffixTree,103.917208
14000,TandemRepeat,399.56457
14000,SuffixTree,102.670345
14000,TandemRepeat,236.603769
14000,SuffixTree,104.290534
14000,TandemRepeat,300.758036
14000,SuffixTree,101.633776
14000,TandemRepeat,218.596478
14000,SuffixTree,110.691706
14000,TandemRepeat,227.318323
14000,SuffixTree,103.262182
14000,TandemRepeat,218.635354
14500,SuffixTree,120.024094
14500,TandemRepeat,240.562115
14500,SuffixTree,110.306084
14500,TandemRepeat,278.453991
14500,SuffixTree,109.085546
14500,TandemRepeat,253.103385
14500,SuffixTree,110.191452
14500,TandemRepeat,267.051527
14500,SuffixTree,109.43934
14500,TandemRepeat,231.940145
14500,SuffixTree,117.721
14500,TandemRepeat,243.497893
14500,SuffixTree,109.142653
14500,TandemRepeat,236.356523
14500,SuffixTree,119.015114
14500,TandemRepeat,246.070312
14500,SuffixTree,111.237899
14500,TandemRepeat,227.79244
14500,SuffixTree,123.216469
14500,TandemRepeat,275.203899
15000,SuffixTree,126.2475
15000,TandemRepeat,375.321748
15000,SuffixTree,114.246966
15000,TandemRepeat,276.759789
15000,SuffixTree,115.453879
15000,TandemRepeat,288.605074
15000,SuffixTree,114.74427
15000,TandemRepeat,312.543075
15000,SuffixTree,114.703658
15000,TandemRepeat,324.364083
15000,SuffixTree,110.744576
15000,TandemRepeat,497.980489
15000,SuffixTree,114.214502
15000,TandemRepeat,261.824545
15000,SuffixTree,115.971758
15000,TandemRepeat,272.441055
15000,SuffixTree,113.609732
15000,TandemRepeat,296.413106
15000,SuffixTree,111.632699
15000,TandemRepeat,375.475165
15500,SuffixTree,130.697359
15500,TandemRepeat,269.948517
15500,SuffixTree,121.971364
15500,TandemRepeat,289.467304
15500,SuffixTree,121.462632
15500,TandemRepeat,334.123742
15500,SuffixTree,120.602536
15500,TandemRepeat,268.605155
15500,SuffixTree,125.075181
15500,TandemRepeat,307.189222
15500,SuffixTree,121.992904
15500,TandemRepeat,396.677327
15500,SuffixTree,119.702513
15500,TandemRepeat,270.372706
15500,SuffixTree,136.858506
15500,TandemRepeat,301.015776
15500,SuffixTree,120.723207
15500,TandemRepeat,274.127411
15500,SuffixTree,118.928801
15500,TandemRepeat,280.235587
16000,SuffixTree,137.176647
16000,TandemRepeat,320.396142
16000,SuffixTree,129.340353
16000,TandemRepeat,523.168738
16000,SuffixTree,128.587637
16000,TandemRepeat,281.651111
16000,SuffixTree,134.731704
16000,TandemRepeat,320.208168
16000,SuffixTree,130.319629
16000,TandemRepeat,318.719431
16000,SuffixTree,128.878612
16000,TandemRepeat,282.520492
16000,SuffixTree,131.119923
16000,TandemRepeat,315.313983
16000,SuffixTree,129.453605
16000,TandemRepeat,312.222892
16000,SuffixTree,129.232732
16000,TandemRepeat,310.820468
16000,SuffixTree,129.020606
16000,TandemRepeat,313.891055
16500,SuffixTree,145.41477
16500,TandemRepeat,325.639396
16500,SuffixTree,140.632182
16500,TandemRepeat,378.300553
16500,SuffixTree,138.60641
16500,TandemRepeat,422.328099
16500,SuffixTree,135.504569
16500,TandemRepeat,302.702876
16500,SuffixTree,140.937045
16500,TandemRepeat,344.096619
16500,SuffixTree,138.536475
16500,TandemRepeat,365.962071
16500,SuffixTree,137.188159
16500,TandemRepeat,395.158886
16500,SuffixTree,135.831929
16500,TandemRepeat,298.787214
16500,SuffixTree,138.509892
16500,TandemRepeat,340.44269
16500,SuffixTree,184.637089
16500,TandemRepeat,351.460282
17000,SuffixTree,155.113614
17000,TandemRepeat,631.651116
17000,SuffixTree,143.37694
17000,TandemRepeat,312.01912
17000,SuffixTree,160.01697
17000,TandemRepeat,334.590148
17000,SuffixTree,143.739239
17000,TandemRepeat,340.86469
17000,SuffixTree,143.90494
17000,TandemRepeat,321.601532
17000,SuffixTree,143.545478
17000,TandemRepeat,359.518679
17000,SuffixTree,142.568113
17000,TandemRepeat,382.12166
17000,SuffixTree,147.479428
17000,TandemRepeat,354.898479
17000,SuffixTree,143.325479
17000,TandemRepeat,553.032395
17000,SuffixTree,143.919757
17000,TandemRepeat,327.0946
17500,SuffixTree,159.315784
17500,TandemRepeat,386.224104
17500,SuffixTree,151.573148
17500,TandemRepeat,368.840396
17500,SuffixTree,151.1413
17500,TandemRepeat,564.74708
17500,SuffixTree,150.056768
17500,TandemRepeat,325.050281
17500,SuffixTree,152.194369
17500,TandemRepeat,387.734242
17500,SuffixTree,152.053325
17500,TandemRepeat,352.991632
17500,SuffixTree,151.554129
17500,TandemRepeat,421.590932
17500,SuffixTree,150.01568
17500,TandemRepeat,325.824995
17500,SuffixTree,154.180904
17500,TandemRepeat,370.102202
17500,SuffixTree,151.575724
17500,TandemRepeat,364.934516
18000,SuffixTree,168.398062
18000,TandemRepeat,362.231902
18000,SuffixTree,159.068889
18000,TandemRepeat,388.406849
18000,SuffixTree,163.160726
18000,TandemRepeat,442.298542
18000,SuffixTree,158.336114
18000,TandemRepeat,380.911442
18000,SuffixTree,158.549955
18000,TandemRepeat,389.550408
18000,SuffixTree,159.740206
18000,TandemRepeat,419.440002
18000,SuffixTree,158.263749
18000,TandemRepeat,523.901372
18000,SuffixTree,157.101781
18000,TandemRepeat,382.38579
18000,SuffixTree,157.331364
18000,TandemRepeat,373.541173
18000,SuffixTree,157.664071
18000,TandemRepeat,631.461933
18500,SuffixTree,175.17532
18500,TandemRepeat,359.06415
18500,SuffixTree,171.711491
18500,TandemRepeat,378.560283
18500,SuffixTree,209.555966
18500,TandemRepeat,415.724825
18500,SuffixTree,166.416341
18500,TandemRepeat,371.652499
18500,SuffixTree,165.301006
18500,TandemRepeat,400.164268
18500,SuffixTree,163.9569
18500,TandemRepeat,417.25866
18500,SuffixTree,174.024434
18500,TandemRepeat,664.142484
18500,SuffixTree,167.268672
18500,TandemRepeat,357.386869
18500,SuffixTree,170.48591
18500,TandemRepeat,442.043568
18500,SuffixTree,165.7045
18500,TandemRepeat,421.280336
19000,SuffixTree,181.605369
19000,TandemRepeat,401.491838
19000,SuffixTree,174.801672
19000,TandemRepeat,562.182656
19000,SuffixTree,173.997622
19000,TandemRepeat,552.353498
19000,SuffixTree,173.579949
19000,TandemRepeat,375.257073
19000,SuffixTree,179.104817
19000,TandemRepeat,428.457494
19000,SuffixTree,175.321211
19000,TandemRepeat,428.801383
19000,SuffixTree,173.071675
19000,TandemRepeat,369.054491
19000,SuffixTree,181.164643
19000,TandemRepeat,386.285129
19000,SuffixTree,175.291753
19000,TandemRepeat,401.065988
19000,SuffixTree,173.048189
19000,TandemRepeat,397.325599
19500,SuffixTree,189.471667
19500,TandemRepeat,448.491493
19500,SuffixTree,188.159354
19500,TandemRepeat,751.076733
19500,SuffixTree,181.540943
19500,TandemRepeat,409.986451
19500,SuffixTree,183.841316
19500,TandemRepeat,399.180751
19500,SuffixTree,181.84806
19500,TandemRepeat,386.74847
19500,SuffixTree,205.961436
19500,TandemRepeat,454.324052
19500,SuffixTree,182.02482
19500,TandemRepeat,473.933673
19500,SuffixTree,181.194878
19500,TandemRepeat,569.416013
19500,SuffixTree,180.718196
19500,TandemRepeat,391.749594
19500,SuffixTree,179.494836
19500,TandemRepeat,426.767997
