InputSize,Algorithm,RunningTime
10000,SuffixTree,27.662626
10000,TandemRepeat,32.411374
10000,SuffixTree,30.74378
10000,TandemRepeat,25.685879
10000,SuffixTree,20.715933
10000,TandemRepeat,28.730571
10000,SuffixTree,25.919952
10000,TandemRepeat,25.843874
10000,SuffixTree,22.063768
10000,TandemRepeat,25.579781
10000,SuffixTree,18.763833
10000,TandemRepeat,25.935457
10000,SuffixTree,23.360308
10000,TandemRepeat,25.892792
10000,SuffixTree,21.902782
10000,TandemRepeat,25.734972
10000,SuffixTree,23.278932
10000,TandemRepeat,25.886734
10000,SuffixTree,23.377905
10000,TandemRepeat,25.575657
12000,SuffixTree,35.532995
12000,TandemRepeat,34.060444
12000,SuffixTree,35.777282
12000,TandemRepeat,31.114096
12000,SuffixTree,28.41622
12000,TandemRepeat,38.767497
12000,SuffixTree,30.912367
12000,TandemRepeat,31.081176
12000,SuffixTree,26.886878
12000,TandemRepeat,31.50139
12000,SuffixTree,22.79074
12000,TandemRepeat,35.083878
12000,SuffixTree,24.367792
12000,TandemRepeat,31.369007
12000,SuffixTree,25.296968
12000,TandemRepeat,31.768022
12000,SuffixTree,25.824463
12000,TandemRepeat,33.138731
12000,SuffixTree,31.490053
12000,TandemRepeat,31.074852
14000,SuffixTree,50.656315
14000,TandemRepeat,39.195573
14000,SuffixTree,35.361815
14000,TandemRepeat,36.960572
14000,SuffixTree,33.379348
14000,TandemRepeat,36.670731
14000,SuffixTree,35.227492
14000,TandemRepeat,36.728605
14000,SuffixTree,28.410045
14000,TandemRepeat,36.934755
14000,SuffixTree,30.886228
14000,TandemRepeat,37.003162
14000,SuffixTree,28.421949
14000,TandemRepeat,37.064168
14000,SuffixTree,27.95317
14000,TandemRepeat,37.078726
14000,SuffixTree,30.430316
14000,TandemRepeat,36.88598
14000,SuffixTree,37.981105
14000,TandemRepeat,36.575379
16000,SuffixTree,44.577396
16000,TandemRepeat,46.444962
16000,SuffixTree,36.176561
16000,TandemRepeat,42.904446
16000,SuffixTree,43.466277
16000,TandemRepeat,42.143936
16000,SuffixTree,37.26117
16000,TandemRepeat,42.96074
16000,SuffixTree,34.710715
16000,TandemRepeat,42.097837
16000,SuffixTree,36.595315
16000,TandemRepeat,41.95412
16000,SuffixTree,33.707204
16000,TandemRepeat,42.538959
16000,SuffixTree,37.20247
16000,TandemRepeat,42.548697
16000,SuffixTree,33.851346
16000,TandemRepeat,42.038541
16000,SuffixTree,32.124168
16000,TandemRepeat,42.319827
18000,SuffixTree,53.820904
18000,TandemRepeat,53.39145
18000,SuffixTree,50.621574
18000,TandemRepeat,52.49237
18000,SuffixTree,37.383647
18000,TandemRepeat,48.105291
18000,SuffixTree,39.724701
18000,TandemRepeat,48.751238
18000,SuffixTree,38.239817
18000,TandemRepeat,47.886687
18000,SuffixTree,39.549999
18000,TandemRepeat,47.435028
18000,SuffixTree,45.433663
18000,TandemRepeat,47.548228
18000,SuffixTree,41.88203
18000,TandemRepeat,47.280307
18000,SuffixTree,37.355825
18000,TandemRepeat,47.640127
18000,SuffixTree,44.360032
18000,TandemRepeat,47.554737
20000,SuffixTree,59.357665
20000,TandemRepeat,60.311567
20000,SuffixTree,45.870286
20000,TandemRepeat,53.004405
20000,SuffixTree,44.904185
20000,TandemRepeat,53.323163
20000,SuffixTree,44.588593
20000,TandemRepeat,53.164532
20000,SuffixTree,42.68641
20000,TandemRepeat,53.94027
20000,SuffixTree,42.528388
20000,TandemRepeat,53.584455
20000,SuffixTree,47.441124
20000,TandemRepeat,54.192531
20000,SuffixTree,60.656446
20000,TandemRepeat,52.981688
20000,SuffixTree,47.413894
20000,TandemRepeat,53.131368
20000,SuffixTree,44.636568
20000,TandemRepeat,52.961183
22000,SuffixTree,64.381099
22000,TandemRepeat,59.664214
22000,SuffixTree,50.17777
22000,TandemRepeat,65.903217
22000,SuffixTree,48.300149
22000,TandemRepeat,65.568283
22000,SuffixTree,46.44806
22000,TandemRepeat,58.6945
22000,SuffixTree,48.533011
22000,TandemRepeat,58.54304
22000,SuffixTree,44.810329
22000,TandemRepeat,58.958052
22000,SuffixTree,49.081968
22000,TandemRepeat,58.783774
22000,SuffixTree,51.729586
22000,TandemRepeat,58.804729
22000,SuffixTree,49.190395
22000,TandemRepeat,59.860228
22000,SuffixTree,49.093717
22000,TandemRepeat,59.175628
24000,SuffixTree,64.944273
24000,TandemRepeat,64.771345
24000,SuffixTree,52.436245
24000,TandemRepeat,64.373303
24000,SuffixTree,55.690658
24000,TandemRepeat,63.993885
24000,SuffixTree,47.894877
24000,TandemRepeat,65.148743
24000,SuffixTree,50.221967
24000,TandemRepeat,66.169695
24000,SuffixTree,59.81404
24000,TandemRepeat,68.060489
24000,SuffixTree,73.652879
24000,TandemRepeat,64.156541
24000,SuffixTree,58.22007
24000,TandemRepeat,64.59335
24000,SuffixTree,55.79747
24000,TandemRepeat,64.032009
24000,SuffixTree,64.544337
24000,TandemRepeat,65.899007
26000,SuffixTree,69.418881
26000,TandemRepeat,76.704365
26000,SuffixTree,60.275526
26000,TandemRepeat,70.036747
26000,SuffixTree,59.544213
26000,TandemRepeat,69.998997
26000,SuffixTree,52.034016
26000,TandemRepeat,70.093779
26000,SuffixTree,59.738378
26000,TandemRepeat,69.818207
26000,SuffixTree,55.316277
26000,TandemRepeat,70.339346
26000,SuffixTree,53.192635
26000,TandemRepeat,70.698796
26000,SuffixTree,55.904826
26000,TandemRepeat,74.750802
26000,SuffixTree,67.428812
26000,TandemRepeat,73.503575
26000,SuffixTree,71.223914
26000,TandemRepeat,70.406648
28000,SuffixTree,89.801656
28000,TandemRepeat,75.023855
28000,SuffixTree,66.653791
28000,TandemRepeat,74.760767
28000,SuffixTree,70.351321
28000,TandemRepeat,74.599318
28000,SuffixTree,63.393943
28000,TandemRepeat,75.478757
28000,SuffixTree,67.058312
28000,TandemRepeat,78.644583
28000,SuffixTree,61.344424
28000,TandemRepeat,75.063768
28000,SuffixTree,57.832097
28000,TandemRepeat,82.975792
28000,SuffixTree,75.204572
28000,TandemRepeat,75.056565
28000,SuffixTree,66.966454
28000,TandemRepeat,75.345974
28000,SuffixTree,59.559457
28000,TandemRepeat,74.912227
30000,SuffixTree,82.060455
30000,TandemRepeat,81.290916
30000,SuffixTree,69.833693
30000,TandemRepeat,80.713234
30000,SuffixTree,77.148608
30000,TandemRepeat,81.458189
30000,SuffixTree,65.659334
30000,TandemRepeat,81.529887
30000,SuffixTree,67.250424
30000,TandemRepeat,81.196995
30000,SuffixTree,67.488598
30000,TandemRepeat,80.961012
30000,SuffixTree,66.593639
30000,TandemRepeat,82.264733
30000,SuffixTree,70.626189
30000,TandemRepeat,80.926189
30000,SuffixTree,92.343824
30000,TandemRepeat,80.639718
30000,SuffixTree,66.942708
30000,TandemRepeat,81.174956
32000,SuffixTree,90.511842
32000,TandemRepeat,86.508243
32000,SuffixTree,86.869675
32000,TandemRepeat,85.709423
32000,SuffixTree,71.101993
32000,TandemRepeat,86.129011
32000,SuffixTree,76.600235
32000,TandemRepeat,86.628595
32000,SuffixTree,71.554526
32000,TandemRepeat,86.288587
32000,SuffixTree,72.166043
32000,TandemRepeat,86.598959
32000,SuffixTree,71.998082
32000,TandemRepeat,86.501247
32000,SuffixTree,73.069719
32000,TandemRepeat,86.668563
32000,SuffixTree,70.57733
32000,TandemRepeat,86.167824
32000,SuffixTree,72.689717
32000,TandemRepeat,85.974455
34000,SuffixTree,88.502178
34000,TandemRepeat,108.605072
34000,SuffixTree,79.996017
34000,TandemRepeat,91.630096
34000,SuffixTree,97.584737
34000,TandemRepeat,91.487849
34000,SuffixTree,81.210073
34000,TandemRepeat,91.787051
34000,SuffixTree,76.306117
34000,TandemRepeat,92.288944
34000,SuffixTree,82.523677
34000,TandemRepeat,91.664364
34000,SuffixTree,71.415942
34000,TandemRepeat,93.081478
34000,SuffixTree,78.3127
34000,TandemRepeat,91.311464
34000,SuffixTree,77.13524
34000,TandemRepeat,91.853258
34000,SuffixTree,75.481738
34000,TandemRepeat,92.363593
36000,SuffixTree,96.849559
36000,TandemRepeat,98.458804
36000,SuffixTree,87.676337
36000,TandemRepeat,97.645568
36000,SuffixTree,83.300373
36000,TandemRepeat,101.865374
36000,SuffixTree,83.263026
36000,TandemRepeat,97.286091
36000,SuffixTree,82.795047
36000,TandemRepeat,97.565609
36000,SuffixTree,86.341547
36000,TandemRepeat,99.007888
36000,SuffixTree,81.220893
36000,TandemRepeat,97.751452
36000,SuffixTree,87.714946
36000,TandemRepeat,97.532122
36000,SuffixTree,80.332933
36000,TandemRepeat,97.575153
36000,SuffixTree,79.593159
36000,TandemRepeat,108.293678
38000,SuffixTree,104.142011
38000,TandemRepeat,103.874656
38000,SuffixTree,90.394761
38000,TandemRepeat,105.327212
38000,SuffixTree,88.504951
38000,TandemRepeat,103.285192
38000,SuffixTree,106.701202
38000,TandemRepeat,107.173793
38000,SuffixTree,82.411835
38000,TandemRepeat,104.106878
38000,SuffixTree,94.169788
38000,TandemRepeat,103.690652
38000,SuffixTree,84.67668
38000,TandemRepeat,103.676353
38000,SuffixTree,94.43054
38000,TandemRepeat,104.745979
38000,SuffixTree,86.530814
38000,TandemRepeat,109.972196
38000,SuffixTree,79.058882
38000,TandemRepeat,103.143287
40000,SuffixTree,105.298506
40000,TandemRepeat,120.123479
40000,SuffixTree,103.666299
40000,TandemRepeat,108.289487
40000,SuffixTree,94.489665
40000,TandemRepeat,109.619314
40000,SuffixTree,86.543788
40000,TandemRepeat,118.529241
40000,SuffixTree,92.699212
40000,TandemRepeat,109.022386
40000,SuffixTree,99.914425
40000,TandemRepeat,110.981137
40000,SuffixTree,100.749711
40000,TandemRepeat,108.981293
40000,SuffixTree,84.477518
40000,TandemRepeat,125.564439
40000,SuffixTree,87.445577
40000,TandemRepeat,110.188344
40000,SuffixTree,90.656172
40000,TandemRepeat,109.072999
42000,SuffixTree,106.63987
42000,TandemRepeat,114.033575
42000,SuffixTree,118.383654
42000,TandemRepeat,138.946275
42000,SuffixTree,170.793722
42000,TandemRepeat,119.13276
42000,SuffixTree,104.155009
42000,TandemRepeat,115.125795
42000,SuffixTree,95.484685
42000,TandemRepeat,115.037617
42000,SuffixTree,95.17146
42000,TandemRepeat,115.257694
42000,SuffixTree,90.895492
42000,TandemRepeat,115.350602
42000,SuffixTree,104.083983
42000,TandemRepeat,114.694628
42000,SuffixTree,91.488052
42000,TandemRepeat,114.482817
42000,SuffixTree,104.704318
42000,TandemRepeat,115.905692
44000,SuffixTree,112.428642
44000,TandemRepeat,126.376131
44000,SuffixTree,103.849258
44000,TandemRepeat,119.836674
44000,SuffixTree,104.610779
44000,TandemRepeat,122.810212
44000,SuffixTree,105.15892
44000,TandemRepeat,120.47578
44000,SuffixTree,112.020565
44000,TandemRepeat,120.601002
44000,SuffixTree,102.620517
44000,TandemRepeat,120.481089
44000,SuffixTree,105.154507
44000,TandemRepeat,124.570063
44000,SuffixTree,125.357841
44000,TandemRepeat,120.990744
44000,SuffixTree,120.176877
44000,TandemRepeat,121.938197
44000,SuffixTree,109.940193
44000,TandemRepeat,120.321784
46000,SuffixTree,117.480072
46000,TandemRepeat,128.52901
46000,SuffixTree,120.730911
46000,TandemRepeat,125.410033
46000,SuffixTree,99.826974
46000,TandemRepeat,125.894192
46000,SuffixTree,108.849003
46000,TandemRepeat,125.39977
46000,SuffixTree,116.968561
46000,TandemRepeat,126.168453
46000,SuffixTree,109.764722
46000,TandemRepeat,125.78083
46000,SuffixTree,100.051589
46000,TandemRepeat,128.837227
46000,SuffixTree,114.152098
46000,TandemRepeat,125.183677
46000,SuffixTree,103.345639
46000,TandemRepeat,126.753031
46000,SuffixTree,114.443711
46000,TandemRepeat,134.212761
48000,SuffixTree,124.130109
48000,TandemRepeat,131.594313
48000,SuffixTree,126.063358
48000,TandemRepeat,133.253472
48000,SuffixTree,118.093258
48000,TandemRepeat,135.793188
48000,SuffixTree,108.573595
48000,TandemRepeat,146.070112
48000,SuffixTree,115.859945
48000,TandemRepeat,133.079637
48000,SuffixTree,110.211915
48000,TandemRepeat,136.246189
48000,SuffixTree,110.259795
48000,TandemRepeat,136.329365
48000,SuffixTree,109.644936
48000,TandemRepeat,152.348422
48000,SuffixTree,160.812975
48000,TandemRepeat,131.288163
48000,SuffixTree,108.320057
48000,TandemRepeat,130.601115
50000,SuffixTree,139.055227
50000,TandemRepeat,138.193088
50000,SuffixTree,130.265477
50000,TandemRepeat,139.186101
50000,SuffixTree,126.683221
50000,TandemRepeat,140.801961
50000,SuffixTree,115.665047
50000,TandemRepeat,138.755826
50000,SuffixTree,125.029113
50000,TandemRepeat,137.48868
50000,SuffixTree,116.26053
50000,TandemRepeat,145.102641
50000,SuffixTree,110.083068
50000,TandemRepeat,138.922181
50000,SuffixTree,120.420321
50000,TandemRepeat,137.91175
50000,SuffixTree,110.184102
50000,TandemRepeat,138.429985
50000,SuffixTree,118.932746
50000,TandemRepeat,140.96226
52000,SuffixTree,148.168283
52000,TandemRepeat,149.147332
52000,SuffixTree,127.735313
52000,TandemRepeat,143.440405
52000,SuffixTree,144.694172
52000,TandemRepeat,144.176689
52000,SuffixTree,126.826664
52000,TandemRepeat,146.351348
52000,SuffixTree,133.538274
52000,TandemRepeat,143.733015
52000,SuffixTree,117.956972
52000,TandemRepeat,144.114409
52000,SuffixTree,128.73056
52000,TandemRepeat,143.581166
52000,SuffixTree,110.99761
52000,TandemRepeat,144.441004
52000,SuffixTree,131.480832
52000,TandemRepeat,142.683938
52000,SuffixTree,112.481636
52000,TandemRepeat,143.182823
54000,SuffixTree,150.569962
54000,TandemRepeat,155.145619
54000,SuffixTree,128.8108
54000,TandemRepeat,149.368543
54000,SuffixTree,136.949946
54000,TandemRepeat,148.445117
54000,SuffixTree,121.502569
54000,TandemRepeat,151.145148
54000,SuffixTree,137.159041
54000,TandemRepeat,148.514428
54000,SuffixTree,120.15426
54000,TandemRepeat,150.207245
54000,SuffixTree,137.296907
54000,TandemRepeat,148.480156
54000,SuffixTree,122.389454
54000,TandemRepeat,150.184254
54000,SuffixTree,150.768636
54000,TandemRepeat,153.429834
54000,SuffixTree,120.809094
54000,TandemRepeat,148.865362
56000,SuffixTree,156.905169
56000,TandemRepeat,156.23453
56000,SuffixTree,131.87343
56000,TandemRepeat,160.314436
56000,SuffixTree,142.099721
56000,TandemRepeat,155.23074
56000,SuffixTree,126.636024
56000,TandemRepeat,154.601718
56000,SuffixTree,146.293463
56000,TandemRepeat,155.133652
56000,SuffixTree,138.431453
56000,TandemRepeat,155.073499
56000,SuffixTree,142.34233
56000,TandemRepeat,154.263457
56000,SuffixTree,124.897032
56000,TandemRepeat,155.404029
56000,SuffixTree,142.463801
56000,TandemRepeat,153.801851
56000,SuffixTree,127.924683
56000,TandemRepeat,154.926695
58000,SuffixTree,142.480782
58000,TandemRepeat,160.346364
58000,SuffixTree,148.72946
58000,TandemRepeat,160.814076
58000,SuffixTree,169.068626
58000,TandemRepeat,160.530125
58000,SuffixTree,147.994879
58000,TandemRepeat,160.288977
58000,SuffixTree,131.668185
58000,TandemRepeat,160.675852
58000,SuffixTree,145.856488
58000,TandemRepeat,164.156939
58000,SuffixTree,136.580669
58000,TandemRepeat,161.08001
58000,SuffixTree,134.099458
58000,TandemRepeat,160.795957
58000,SuffixTree,140.028384
58000,TandemRepeat,169.988713
58000,SuffixTree,137.970446
58000,TandemRepeat,178.176269
60000,SuffixTree,178.659099
60000,TandemRepeat,166.110147
60000,SuffixTree,149.726562
60000,TandemRepeat,182.698548
60000,SuffixTree,197.003266
60000,TandemRepeat,178.057764
60000,SuffixTree,132.730938
60000,TandemRepeat,167.957237
60000,SuffixTree,155.576557
60000,TandemRepeat,176.965143
60000,SuffixTree,153.49861
60000,TandemRepeat,165.999092
60000,SuffixTree,156.253613
60000,TandemRepeat,166.248544
60000,SuffixTree,142.98069
60000,TandemRepeat,166.629887
60000,SuffixTree,155.844245
60000,TandemRepeat,181.868145
60000,SuffixTree,137.986288
60000,TandemRepeat,166.691934
62000,SuffixTree,178.269934
62000,TandemRepeat,173.965093
62000,SuffixTree,154.647481
62000,TandemRepeat,181.416168
62000,SuffixTree,163.183712
62000,TandemRepeat,174.150183
62000,SuffixTree,145.889442
62000,TandemRepeat,174.185886
62000,SuffixTree,148.509042
62000,TandemRepeat,197.406825
62000,SuffixTree,164.722113
62000,TandemRepeat,173.026648
62000,SuffixTree,146.787095
62000,TandemRepeat,172.172359
62000,SuffixTree,140.949803
62000,TandemRepeat,188.936112
62000,SuffixTree,145.860665
62000,TandemRepeat,172.089155
62000,SuffixTree,138.158056
62000,TandemRepeat,172.681448
64000,SuffixTree,170.052443
64000,TandemRepeat,180.867495
64000,SuffixTree,175.481777
64000,TandemRepeat,179.592673
64000,SuffixTree,153.457369
64000,TandemRepeat,180.886938
64000,SuffixTree,160.886579
64000,TandemRepeat,185.50819
64000,SuffixTree,165.561991
64000,TandemRepeat,178.676023
64000,SuffixTree,142.531823
64000,TandemRepeat,196.496388
64000,SuffixTree,179.711791
64000,TandemRepeat,178.753239
64000,SuffixTree,152.887328
64000,TandemRepeat,184.81803
64000,SuffixTree,148.976213
64000,TandemRepeat,183.320401
64000,SuffixTree,149.333113
64000,TandemRepeat,185.586474
66000,SuffixTree,165.50986
66000,TandemRepeat,184.282393
66000,SuffixTree,163.847493
66000,TandemRepeat,184.048961
66000,SuffixTree,170.875286
66000,TandemRepeat,184.85955
66000,SuffixTree,182.775362
66000,TandemRepeat,202.076857
66000,SuffixTree,152.590921
66000,TandemRepeat,184.562771
66000,SuffixTree,163.780371
66000,TandemRepeat,192.375461
66000,SuffixTree,154.880424
66000,TandemRepeat,183.54922
66000,SuffixTree,137.605175
66000,TandemRepeat,202.851026
66000,SuffixTree,148.877573
66000,TandemRepeat,184.476681
66000,SuffixTree,164.762938
66000,TandemRepeat,183.604598
68000,SuffixTree,173.079951
68000,TandemRepeat,191.612093
68000,SuffixTree,160.861451
68000,TandemRepeat,196.09619
68000,SuffixTree,159.831212
68000,TandemRepeat,190.240656
68000,SuffixTree,163.810225
68000,TandemRepeat,191.381833
68000,SuffixTree,170.51954
68000,TandemRepeat,190.943937
68000,SuffixTree,153.947807
68000,TandemRepeat,192.41952
68000,SuffixTree,175.996034
68000,TandemRepeat,189.34496
68000,SuffixTree,150.937881
68000,TandemRepeat,209.235213
68000,SuffixTree,151.933065
68000,TandemRepeat,189.871714
68000,SuffixTree,171.643385
68000,TandemRepeat,189.488959
70000,SuffixTree,180.70555
70000,TandemRepeat,196.384332
70000,SuffixTree,169.328271
70000,TandemRepeat,195.336653
70000,SuffixTree,179.887414
70000,TandemRepeat,210.592908
70000,SuffixTree,164.620128
70000,TandemRepeat,198.806256
70000,SuffixTree,160.859933
70000,TandemRepeat,216.955659
70000,SuffixTree,160.932711
70000,TandemRepeat,196.385132
70000,SuffixTree,163.050043
70000,TandemRepeat,212.356652
70000,SuffixTree,174.292783
70000,TandemRepeat,194.812302
70000,SuffixTree,215.821987
70000,TandemRepeat,195.681706
70000,SuffixTree,180.759265
70000,TandemRepeat,197.553309
72000,SuffixTree,193.049451
72000,TandemRepeat,200.209813
72000,SuffixTree,177.595517
72000,TandemRepeat,203.133149
72000,SuffixTree,152.829047
72000,TandemRepeat,225.666059
72000,SuffixTree,168.852006
72000,TandemRepeat,212.240774
72000,SuffixTree,181.129505
72000,TandemRepeat,202.625868
72000,SuffixTree,152.767341
72000,TandemRepeat,200.962404
72000,SuffixTree,183.682864
72000,TandemRepeat,201.324745
72000,SuffixTree,171.670597
72000,TandemRepeat,201.782366
72000,SuffixTree,176.963881
72000,TandemRepeat,203.387998
72000,SuffixTree,175.437724
72000,TandemRepeat,204.79405
74000,SuffixTree,193.180663
74000,TandemRepeat,211.735987
74000,SuffixTree,183.149811
74000,TandemRepeat,209.064586
74000,SuffixTree,183.682991
74000,TandemRepeat,208.185556
74000,SuffixTree,210.986676
74000,TandemRepeat,207.393277
74000,SuffixTree,191.166263
74000,TandemRepeat,208.822259
74000,SuffixTree,167.136478
74000,TandemRepeat,209.911383
74000,SuffixTree,194.747948
74000,TandemRepeat,207.384592
74000,SuffixTree,181.864813
74000,TandemRepeat,206.224732
74000,SuffixTree,187.641959
74000,TandemRepeat,208.663399
74000,SuffixTree,171.695801
74000,TandemRepeat,217.043938
76000,SuffixTree,193.685001
76000,TandemRepeat,214.807243
76000,SuffixTree,187.609698
76000,TandemRepeat,214.138689
76000,SuffixTree,184.836919
76000,TandemRepeat,214.575499
76000,SuffixTree,196.200704
76000,TandemRepeat,213.534684
76000,SuffixTree,185.513332
76000,TandemRepeat,223.453516
76000,SuffixTree,177.742974
76000,TandemRepeat,213.767959
76000,SuffixTree,195.744887
76000,TandemRepeat,213.195115
76000,SuffixTree,175.934798
76000,TandemRepeat,215.55413
76000,SuffixTree,174.730521
76000,TandemRepeat,214.265846
76000,SuffixTree,173.947631
76000,TandemRepeat,246.584354
78000,SuffixTree,241.121574
78000,TandemRepeat,222.185338
78000,SuffixTree,191.420217
78000,TandemRepeat,221.521814
78000,SuffixTree,190.548236
78000,TandemRepeat,220.27592
78000,SuffixTree,181.719137
78000,TandemRepeat,240.966843
78000,SuffixTree,228.945744
78000,TandemRepeat,228.855021
78000,SuffixTree,188.02719
78000,TandemRepeat,220.743543
78000,SuffixTree,179.654558
78000,TandemRepeat,223.804207
78000,SuffixTree,192.471923
78000,TandemRepeat,220.67091
78000,SuffixTree,189.189313
78000,TandemRepeat,221.251852
78000,SuffixTree,211.548191
78000,TandemRepeat,226.509936
80000,SuffixTree,197.810837
80000,TandemRepeat,231.121368
80000,SuffixTree,199.938398
80000,TandemRepeat,225.728453
80000,SuffixTree,215.508379
80000,TandemRepeat,226.276791
80000,SuffixTree,204.39747
80000,TandemRepeat,229.299202
80000,SuffixTree,193.681593
80000,TandemRepeat,226.062243
80000,SuffixTree,183.419553
80000,TandemRepeat,226.757974
80000,SuffixTree,203.374794
80000,TandemRepeat,225.227068
80000,SuffixTree,216.149397
80000,TandemRepeat,225.53281
80000,SuffixTree,183.176928
80000,TandemRepeat,227.371408
80000,SuffixTree,214.371776
80000,TandemRepeat,224.625147
82000,SuffixTree,210.364257
82000,TandemRepeat,231.058477
82000,SuffixTree,204.995976
82000,TandemRepeat,233.168282
82000,SuffixTree,193.789336
82000,TandemRepeat,254.841301
82000,SuffixTree,191.28107
82000,TandemRepeat,247.953629
82000,SuffixTree,201.023217
82000,TandemRepeat,231.469532
82000,SuffixTree,188.192395
82000,TandemRepeat,256.981673
82000,SuffixTree,229.341268
82000,TandemRepeat,232.623357
82000,SuffixTree,210.90748
82000,TandemRepeat,233.209283
82000,SuffixTree,187.124015
82000,TandemRepeat,238.480232
82000,SuffixTree,212.131022
82000,TandemRepeat,231.482849
84000,SuffixTree,214.812942
84000,TandemRepeat,237.527363
84000,SuffixTree,201.685788
84000,TandemRepeat,265.613886
84000,SuffixTree,198.40865
84000,TandemRepeat,239.268256
84000,SuffixTree,220.501656
84000,TandemRepeat,237.588442
84000,SuffixTree,199.117705
84000,TandemRepeat,239.338015
84000,SuffixTree,202.187468
84000,TandemRepeat,238.370668
84000,SuffixTree,196.952441
84000,TandemRepeat,238.328161
84000,SuffixTree,214.919086
84000,TandemRepeat,245.15513
84000,SuffixTree,190.982386
84000,TandemRepeat,238.799842
84000,SuffixTree,197.487899
84000,TandemRepeat,266.770769
86000,SuffixTree,264.901373
86000,TandemRepeat,243.068211
86000,SuffixTree,217.209154
86000,TandemRepeat,244.702895
86000,SuffixTree,210.408135
86000,TandemRepeat,242.808151
86000,SuffixTree,205.399073
86000,TandemRepeat,242.668547
86000,SuffixTree,197.320025
86000,TandemRepeat,267.62998
86000,SuffixTree,251.447689
86000,TandemRepeat,245.862071
86000,SuffixTree,208.497524
86000,TandemRepeat,250.430259
86000,SuffixTree,208.47002
86000,TandemRepeat,241.908977
86000,SuffixTree,196.192013
86000,TandemRepeat,243.146392
86000,SuffixTree,213.097929
86000,TandemRepeat,243.258
88000,SuffixTree,222.616086
88000,TandemRepeat,248.922896
88000,SuffixTree,235.085183
88000,TandemRepeat,258.672511
88000,SuffixTree,264.57153
88000,TandemRepeat,250.929221
88000,SuffixTree,238.39434
88000,TandemRepeat,249.176047
88000,SuffixTree,205.637211
88000,TandemRepeat,248.820156
88000,SuffixTree,247.365832
88000,TandemRepeat,248.506211
88000,SuffixTree,211.288717
88000,TandemRepeat,249.062488
88000,SuffixTree,230.789951
88000,TandemRepeat,251.948911
88000,SuffixTree,207.673102
88000,TandemRepeat,248.544899
88000,SuffixTree,231.611048
88000,TandemRepeat,259.533868
90000,SuffixTree,232.754678
90000,TandemRepeat,255.080501
90000,SuffixTree,217.876856
90000,TandemRepeat,260.639609
90000,SuffixTree,239.489836
90000,TandemRepeat,254.576893
90000,SuffixTree,219.372321
90000,TandemRepeat,262.913192
90000,SuffixTree,208.250385
90000,TandemRepeat,254.392876
90000,SuffixTree,225.204605
90000,TandemRepeat,254.148063
90000,SuffixTree,240.856736
90000,TandemRepeat,287.688989
90000,SuffixTree,273.296909
90000,TandemRepeat,281.873189
90000,SuffixTree,233.041337
90000,TandemRepeat,261.310764
90000,SuffixTree,220.6628
90000,TandemRepeat,255.250686
92000,SuffixTree,253.698596
