InputSize,Algorithm,RunningTime
80000,TandemRepeat,295.138148
85000,SuffixTree,383.546208
85000,TandemRepeat,296.001827
85000,SuffixTree,302.422995
85000,TandemRepeat,282.673379
85000,SuffixTree,291.405726
85000,TandemRepeat,287.387298
85000,SuffixTree,293.357384
85000,TandemRepeat,291.031018
85000,SuffixTree,304.727444
85000,TandemRepeat,283.304685
85000,SuffixTree,301.873811
85000,TandemRepeat,299.283667
85000,SuffixTree,355.803491
85000,TandemRepeat,283.1991
85000,SuffixTree,287.763612
85000,TandemRepeat,301.56735
85000,SuffixTree,300.12373
85000,TandemRepeat,284.410189
85000,SuffixTree,278.826933
85000,TandemRepeat,284.284454
90000,SuffixTree,322.688413
90000,TandemRepeat,333.197095
90000,SuffixTree,371.911091
90000,TandemRepeat,300.993554
90000,SuffixTree,323.605718
90000,TandemRepeat,299.907192
90000,SuffixTree,299.871508
90000,TandemRepeat,302.025953
90000,SuffixTree,326.242133
90000,TandemRepeat,310.214842
90000,SuffixTree,312.929065
90000,TandemRepeat,301.983508
90000,SuffixTree,315.7392
90000,TandemRepeat,306.262055
90000,SuffixTree,365.767574
90000,TandemRepeat,314.221136
90000,SuffixTree,308.188828
90000,TandemRepeat,302.781212
90000,SuffixTree,312.033706
90000,TandemRepeat,301.080781
95000,SuffixTree,345.385395
95000,TandemRepeat,332.29375
95000,SuffixTree,387.835423
95000,TandemRepeat,321.386151
95000,SuffixTree,317.535528
95000,TandemRepeat,319.199611
95000,SuffixTree,331.534786
95000,TandemRepeat,336.142367
95000,SuffixTree,349.337446
95000,TandemRepeat,319.511603
95000,SuffixTree,401.108639
95000,TandemRepeat,318.37648
95000,SuffixTree,329.728738
95000,TandemRepeat,334.229631
95000,SuffixTree,341.949899
95000,TandemRepeat,317.74536
95000,SuffixTree,364.621556
95000,TandemRepeat,318.797164
95000,SuffixTree,335.35927
95000,TandemRepeat,344.301296
100000,SuffixTree,394.536305
100000,TandemRepeat,335.89053
100000,SuffixTree,358.078254
100000,TandemRepeat,335.955223
100000,SuffixTree,359.579448
100000,TandemRepeat,347.766198
100000,SuffixTree,413.343123
100000,TandemRepeat,336.599847
100000,SuffixTree,327.839575
100000,TandemRepeat,338.121513
100000,SuffixTree,364.046408
100000,TandemRepeat,350.960177
100000,SuffixTree,332.409193
100000,TandemRepeat,337.381403
100000,SuffixTree,328.860608
100000,TandemRepeat,337.145108
100000,SuffixTree,363.844409
100000,TandemRepeat,353.097701
100000,SuffixTree,390.35461
100000,TandemRepeat,336.502202
105000,SuffixTree,404.244716
105000,TandemRepeat,354.569125
105000,SuffixTree,394.369798
105000,TandemRepeat,353.550062
105000,SuffixTree,392.372558
105000,TandemRepeat,359.510012
105000,SuffixTree,372.53913
105000,TandemRepeat,354.761392
105000,SuffixTree,364.287511
105000,TandemRepeat,354.244658
105000,SuffixTree,381.667631
105000,TandemRepeat,354.390763
105000,SuffixTree,356.07682
105000,TandemRepeat,354.18167
105000,SuffixTree,397.243765
105000,TandemRepeat,354.092569
105000,SuffixTree,431.937994
105000,TandemRepeat,355.426842
105000,SuffixTree,393.731134
105000,TandemRepeat,367.925978
110000,SuffixTree,405.162498
110000,TandemRepeat,372.844669
110000,SuffixTree,383.152973
110000,TandemRepeat,374.37888
110000,SuffixTree,429.894394
110000,TandemRepeat,374.589348
110000,SuffixTree,384.96933
110000,TandemRepeat,375.753136
110000,SuffixTree,414.082953
110000,TandemRepeat,373.709468
110000,SuffixTree,383.024875
110000,TandemRepeat,412.796211
110000,SuffixTree,377.610853
110000,TandemRepeat,373.421186
110000,SuffixTree,384.336794
110000,TandemRepeat,385.556687
110000,SuffixTree,378.705865
110000,TandemRepeat,373.954428
110000,SuffixTree,397.758942
110000,TandemRepeat,373.587702
115000,SuffixTree,498.428429
115000,TandemRepeat,430.497863
115000,SuffixTree,415.592312
115000,TandemRepeat,389.592674
115000,SuffixTree,408.160131
115000,TandemRepeat,400.772263
115000,SuffixTree,388.511968
115000,TandemRepeat,392.034818
115000,SuffixTree,382.24329
115000,TandemRepeat,391.948634
115000,SuffixTree,417.706477
115000,TandemRepeat,429.09378
115000,SuffixTree,523.938933
115000,TandemRepeat,389.000664
115000,SuffixTree,414.72882
115000,TandemRepeat,403.728667
115000,SuffixTree,364.597709
115000,TandemRepeat,389.848578
115000,SuffixTree,434.334833
115000,TandemRepeat,395.540203
120000,SuffixTree,440.998944
120000,TandemRepeat,407.217926
120000,SuffixTree,441.139693
120000,TandemRepeat,407.007981
120000,SuffixTree,411.721888
120000,TandemRepeat,419.967312
120000,SuffixTree,408.722972
120000,TandemRepeat,408.098358
120000,SuffixTree,428.111985
120000,TandemRepeat,409.669558
120000,SuffixTree,477.198804
120000,TandemRepeat,411.002513
120000,SuffixTree,503.761894
120000,TandemRepeat,407.020175
120000,SuffixTree,412.345335
120000,TandemRepeat,418.045473
120000,SuffixTree,448.643072
120000,TandemRepeat,405.829246
120000,SuffixTree,415.741388
120000,TandemRepeat,418.818476
125000,SuffixTree,462.743758
125000,TandemRepeat,426.256955
125000,SuffixTree,448.146097
125000,TandemRepeat,424.898782
125000,SuffixTree,496.164049
125000,TandemRepeat,423.823699
125000,SuffixTree,435.317224
125000,TandemRepeat,470.975124
125000,SuffixTree,439.994015
125000,TandemRepeat,434.809695
125000,SuffixTree,456.54163
125000,TandemRepeat,423.414108
125000,SuffixTree,408.858216
125000,TandemRepeat,436.632742
125000,SuffixTree,446.873321
125000,TandemRepeat,437.892639
125000,SuffixTree,435.496414
125000,TandemRepeat,471.911178
125000,SuffixTree,546.150963
125000,TandemRepeat,424.057785
130000,SuffixTree,479.533407
130000,TandemRepeat,444.605769
130000,SuffixTree,505.443289
130000,TandemRepeat,442.062311
130000,SuffixTree,534.907672
130000,TandemRepeat,441.592128
130000,SuffixTree,496.780899
130000,TandemRepeat,450.716876
130000,SuffixTree,475.633279
130000,TandemRepeat,444.379501
130000,SuffixTree,440.238678
130000,TandemRepeat,460.104726
130000,SuffixTree,496.333921
130000,TandemRepeat,441.75411
130000,SuffixTree,459.476034
130000,TandemRepeat,446.102987
130000,SuffixTree,503.679122
130000,TandemRepeat,441.236216
130000,SuffixTree,504.518917
130000,TandemRepeat,440.935737
135000,SuffixTree,532.113195
135000,TandemRepeat,459.389877
135000,SuffixTree,483.172005
135000,TandemRepeat,460.582716
135000,SuffixTree,538.2863
135000,TandemRepeat,461.164304
135000,SuffixTree,483.772639
135000,TandemRepeat,460.864063
135000,SuffixTree,526.651037
135000,TandemRepeat,459.524138
135000,SuffixTree,470.946435
135000,TandemRepeat,458.993582
135000,SuffixTree,476.205284
135000,TandemRepeat,469.090766
135000,SuffixTree,519.027636
135000,TandemRepeat,461.958069
135000,SuffixTree,489.535568
135000,TandemRepeat,470.416266
135000,SuffixTree,494.457682
135000,TandemRepeat,469.406929
140000,SuffixTree,539.022386
140000,TandemRepeat,511.681625
140000,SuffixTree,569.918195
140000,TandemRepeat,478.237351
140000,SuffixTree,514.356172
140000,TandemRepeat,494.624188
140000,SuffixTree,557.779302
140000,TandemRepeat,478.191598
140000,SuffixTree,496.771427
140000,TandemRepeat,493.51041
140000,SuffixTree,518.879425
140000,TandemRepeat,478.032211
140000,SuffixTree,480.985572
140000,TandemRepeat,490.894591
140000,SuffixTree,537.952759
140000,TandemRepeat,477.545753
140000,SuffixTree,481.402843
140000,TandemRepeat,547.414522
140000,SuffixTree,488.585952
140000,TandemRepeat,477.177124
145000,SuffixTree,542.567047
145000,TandemRepeat,515.959569
145000,SuffixTree,523.075634
145000,TandemRepeat,496.184298
145000,SuffixTree,540.442107
145000,TandemRepeat,506.538803
145000,SuffixTree,495.923155
145000,TandemRepeat,501.316808
145000,SuffixTree,540.239115
145000,TandemRepeat,509.880535
145000,SuffixTree,605.650686
145000,TandemRepeat,492.648393
145000,SuffixTree,530.532416
145000,TandemRepeat,514.345172
145000,SuffixTree,501.959918
145000,TandemRepeat,494.850518
145000,SuffixTree,524.880976
145000,TandemRepeat,519.621067
145000,SuffixTree,542.03268
145000,TandemRepeat,494.692459
150000,SuffixTree,604.561304
150000,TandemRepeat,524.487451
150000,SuffixTree,562.22529
150000,TandemRepeat,525.085292
150000,SuffixTree,551.282764
150000,TandemRepeat,529.741975
150000,SuffixTree,560.639599
150000,TandemRepeat,533.007381
150000,SuffixTree,596.977118
150000,TandemRepeat,519.801428
150000,SuffixTree,606.896833
150000,TandemRepeat,511.247894
150000,SuffixTree,522.545611
150000,TandemRepeat,512.796185
150000,SuffixTree,581.871759
150000,TandemRepeat,520.313771
150000,SuffixTree,668.382336
150000,TandemRepeat,508.992173
150000,SuffixTree,554.006665
150000,TandemRepeat,571.67102
155000,SuffixTree,699.020815
155000,TandemRepeat,530.964463
155000,SuffixTree,558.234292
155000,TandemRepeat,552.452876
155000,SuffixTree,581.273842
155000,TandemRepeat,529.256701
155000,SuffixTree,587.192303
155000,TandemRepeat,598.356204
155000,SuffixTree,554.773118
155000,TandemRepeat,527.638522
155000,SuffixTree,571.318351
155000,TandemRepeat,531.195414
155000,SuffixTree,529.323228
155000,TandemRepeat,593.810611
155000,SuffixTree,689.802618
155000,TandemRepeat,527.771969
155000,SuffixTree,541.588142
155000,TandemRepeat,589.966357
155000,SuffixTree,624.849592
155000,TandemRepeat,535.786823
160000,SuffixTree,623.162742
160000,TandemRepeat,563.508955
160000,SuffixTree,581.424837
160000,TandemRepeat,552.141352
160000,SuffixTree,631.761142
160000,TandemRepeat,560.440908
160000,SuffixTree,579.798892
160000,TandemRepeat,546.531517
160000,SuffixTree,605.607899
160000,TandemRepeat,555.562857
160000,SuffixTree,592.468998
160000,TandemRepeat,546.040239
160000,SuffixTree,614.994312
160000,TandemRepeat,553.905639
160000,SuffixTree,577.667221
160000,TandemRepeat,642.33204
160000,SuffixTree,726.126337
160000,TandemRepeat,546.742884
160000,SuffixTree,601.814589
160000,TandemRepeat,551.251636
165000,SuffixTree,600.445333
165000,TandemRepeat,563.713145
165000,SuffixTree,635.047753
165000,TandemRepeat,568.836277
165000,SuffixTree,626.192544
165000,TandemRepeat,566.586026
165000,SuffixTree,586.313444
165000,TandemRepeat,570.287041
165000,SuffixTree,643.004768
165000,TandemRepeat,572.867831
165000,SuffixTree,626.556203
165000,TandemRepeat,564.11571
165000,SuffixTree,597.708849
165000,TandemRepeat,637.053731
165000,SuffixTree,675.385415
165000,TandemRepeat,564.42136
165000,SuffixTree,618.892779
165000,TandemRepeat,565.588881
165000,SuffixTree,615.051893
165000,TandemRepeat,577.963841
170000,SuffixTree,671.198476
170000,TandemRepeat,594.395001
170000,SuffixTree,714.37814
170000,TandemRepeat,588.550288
170000,SuffixTree,626.449012
170000,TandemRepeat,581.690923
170000,SuffixTree,688.61343
170000,TandemRepeat,611.065961
170000,SuffixTree,766.700495
170000,TandemRepeat,592.536187
170000,SuffixTree,625.520928
170000,TandemRepeat,590.228181
170000,SuffixTree,653.012712
170000,TandemRepeat,582.310428
170000,SuffixTree,606.065758
170000,TandemRepeat,583.169126
170000,SuffixTree,679.380048
170000,TandemRepeat,586.317731
170000,SuffixTree,631.032475
170000,TandemRepeat,597.009843
175000,SuffixTree,629.170673
175000,TandemRepeat,605.676302
175000,SuffixTree,706.912433
175000,TandemRepeat,599.533749
175000,SuffixTree,668.661179
175000,TandemRepeat,615.022132
175000,SuffixTree,634.382701
175000,TandemRepeat,603.23412
175000,SuffixTree,648.191602
175000,TandemRepeat,609.324076
175000,SuffixTree,630.87571
175000,TandemRepeat,601.257335
175000,SuffixTree,699.913393
175000,TandemRepeat,599.305609
175000,SuffixTree,627.042445
175000,TandemRepeat,673.608355
175000,SuffixTree,621.248109
175000,TandemRepeat,601.035345
175000,SuffixTree,634.442822
175000,TandemRepeat,663.526713
180000,SuffixTree,726.87457
180000,TandemRepeat,634.775671
180000,SuffixTree,703.868348
180000,TandemRepeat,617.527094
180000,SuffixTree,670.180894
180000,TandemRepeat,625.818634
180000,SuffixTree,649.846974
180000,TandemRepeat,616.692124
180000,SuffixTree,718.993732
180000,TandemRepeat,617.841454
180000,SuffixTree,685.062347
180000,TandemRepeat,629.933021
180000,SuffixTree,639.021444
180000,TandemRepeat,619.423028
180000,SuffixTree,726.743121
180000,TandemRepeat,616.515541
180000,SuffixTree,697.612527
180000,TandemRepeat,626.565996
180000,SuffixTree,629.722968
180000,TandemRepeat,621.651135
185000,SuffixTree,745.33819
185000,TandemRepeat,638.125401
185000,SuffixTree,727.40148
185000,TandemRepeat,654.440948
185000,SuffixTree,666.567467
185000,TandemRepeat,636.679409
185000,SuffixTree,743.592804
185000,TandemRepeat,637.438732
185000,SuffixTree,694.120012
185000,TandemRepeat,656.73532
185000,SuffixTree,739.523166
185000,TandemRepeat,632.703118
185000,SuffixTree,736.628841
185000,TandemRepeat,635.26261
185000,SuffixTree,648.103046
185000,TandemRepeat,640.308574
185000,SuffixTree,738.381678
185000,TandemRepeat,633.338798
185000,SuffixTree,676.259049
185000,TandemRepeat,710.053253
190000,SuffixTree,698.73888
190000,TandemRepeat,661.53268
190000,SuffixTree,708.324596
190000,TandemRepeat,649.900544
190000,SuffixTree,716.516771
190000,TandemRepeat,656.710582
190000,SuffixTree,709.646265
190000,TandemRepeat,696.036795
190000,SuffixTree,724.876173
190000,TandemRepeat,749.780677
190000,SuffixTree,923.195345
190000,TandemRepeat,651.293941
190000,SuffixTree,716.505451
190000,TandemRepeat,674.276094
190000,SuffixTree,679.137447
190000,TandemRepeat,649.264721
190000,SuffixTree,686.528203
190000,TandemRepeat,720.212417
190000,SuffixTree,846.767372
190000,TandemRepeat,663.328819
195000,SuffixTree,737.710342
195000,TandemRepeat,683.545762
195000,SuffixTree,710.690672
195000,TandemRepeat,666.64394
195000,SuffixTree,698.543462
195000,TandemRepeat,696.089627
195000,SuffixTree,763.855345
195000,TandemRepeat,678.414915
195000,SuffixTree,920.941674
195000,TandemRepeat,671.76541
195000,SuffixTree,709.166136
195000,TandemRepeat,670.664204
195000,SuffixTree,765.126413
195000,TandemRepeat,681.668169
195000,SuffixTree,749.730133
195000,TandemRepeat,671.94551
195000,SuffixTree,713.624372
195000,TandemRepeat,669.299298
195000,SuffixTree,756.622065
195000,TandemRepeat,683.670233
200000,SuffixTree,714.083113
200000,TandemRepeat,689.268112
200000,SuffixTree,761.462408
200000,TandemRepeat,782.842479
200000,SuffixTree,917.709864
200000,TandemRepeat,693.298527
200000,SuffixTree,741.755428
200000,TandemRepeat,711.441531
200000,SuffixTree,712.441013
200000,TandemRepeat,783.028519
200000,SuffixTree,900.629294
200000,TandemRepeat,691.562912
200000,SuffixTree,787.31097
200000,TandemRepeat,694.735769
200000,SuffixTree,715.336337
200000,TandemRepeat,705.346954
200000,SuffixTree,774.368829
200000,TandemRepeat,778.305914
200000,SuffixTree,885.49847
200000,TandemRepeat,690.683867
205000,SuffixTree,785.955576
205000,TandemRepeat,728.730407
205000,SuffixTree,776.804275
205000,TandemRepeat,729.585652
205000,SuffixTree,738.186521
205000,TandemRepeat,708.876268
205000,SuffixTree,791.878659
205000,TandemRepeat,714.912967
205000,SuffixTree,856.616754
205000,TandemRepeat,726.143696
205000,SuffixTree,781.397509
205000,TandemRepeat,737.765663
205000,SuffixTree,779.729584
205000,TandemRepeat,711.697311
205000,SuffixTree,829.546789
205000,TandemRepeat,713.613963
205000,SuffixTree,808.088726
205000,TandemRepeat,718.604012
205000,SuffixTree,817.177401
205000,TandemRepeat,720.370578
210000,SuffixTree,776.124439
210000,TandemRepeat,819.524403
210000,SuffixTree,964.23792
210000,TandemRepeat,726.775413
210000,SuffixTree,826.121751
210000,TandemRepeat,730.68325
210000,SuffixTree,760.853438
210000,TandemRepeat,744.217152
210000,SuffixTree,805.022678
210000,TandemRepeat,828.950492
210000,SuffixTree,975.518444
210000,TandemRepeat,730.723766
210000,SuffixTree,819.199124
210000,TandemRepeat,740.673125
210000,SuffixTree,722.146294
210000,TandemRepeat,740.030008
210000,SuffixTree,797.002126
210000,TandemRepeat,738.028815
210000,SuffixTree,772.019064
210000,TandemRepeat,805.553276
215000,SuffixTree,1.00215903s
215000,TandemRepeat,747.515236
215000,SuffixTree,831.394733
215000,TandemRepeat,765.638951
215000,SuffixTree,791.754426
215000,TandemRepeat,758.645554
215000,SuffixTree,822.839618
215000,TandemRepeat,747.680469
215000,SuffixTree,796.723151
215000,TandemRepeat,747.515303
215000,SuffixTree,820.414103
215000,TandemRepeat,774.685625
215000,SuffixTree,792.428222
215000,TandemRepeat,766.692758
215000,SuffixTree,787.699293
215000,TandemRepeat,748.535541
215000,SuffixTree,838.344063
215000,TandemRepeat,747.351097
215000,SuffixTree,872.757804
215000,TandemRepeat,758.812153
220000,SuffixTree,963.139131
220000,TandemRepeat,777.816565
220000,SuffixTree,820.7556
220000,TandemRepeat,790.73118
220000,SuffixTree,830.218499
220000,TandemRepeat,767.739165
220000,SuffixTree,803.248237
220000,TandemRepeat,848.243388
220000,SuffixTree,803.373176
220000,TandemRepeat,767.461927
220000,SuffixTree,832.516562
220000,TandemRepeat,786.101337
220000,SuffixTree,926.423529
220000,TandemRepeat,783.991753
220000,SuffixTree,803.468292
220000,TandemRepeat,769.110091
220000,SuffixTree,857.874653
220000,TandemRepeat,771.49985
220000,SuffixTree,900.152083
220000,TandemRepeat,772.073546
225000,SuffixTree,1.10377461s
225000,TandemRepeat,792.649125
225000,SuffixTree,829.82766
225000,TandemRepeat,805.576235
225000,SuffixTree,905.712887
225000,TandemRepeat,799.356192
225000,SuffixTree,897.21126
225000,TandemRepeat,787.201632
225000,SuffixTree,1.047969544s
225000,TandemRepeat,784.358696
225000,SuffixTree,883.235688
225000,TandemRepeat,786.234585
225000,SuffixTree,870.569079
225000,TandemRepeat,793.016146
225000,SuffixTree,1.012545373s
225000,TandemRepeat,800.982392
225000,SuffixTree,820.046978
225000,TandemRepeat,784.121364
225000,SuffixTree,919.934833
225000,TandemRepeat,780.0275
