InputSize,Algorithm,RunningTime
3000,SuffixTree,6.621609
3000,TandemRepeat,7.172118
3000,SuffixTree,6.834124
3000,TandemRepeat,7.366001
3000,SuffixTree,6.776194
3000,TandemRepeat,7.575701
3000,SuffixTree,8.63069
3000,TandemRepeat,7.244979
3000,SuffixTree,6.018493
3000,TandemRepeat,6.97971
3000,SuffixTree,7.665105
3000,TandemRepeat,7.803437
3500,SuffixTree,8.22872
3500,TandemRepeat,10.86615
3500,SuffixTree,15.524616
3500,TandemRepeat,13.891067
3500,SuffixTree,11.141283
3500,TandemRepeat,10.496959
3500,SuffixTree,9.147111
3500,TandemRepeat,8.857108
3500,SuffixTree,8.164421
3500,TandemRepeat,8.693819
3500,SuffixTree,10.141324
3500,TandemRepeat,10.004169
3500,SuffixTree,8.097076
3500,TandemRepeat,13.667893
3500,SuffixTree,10.158328
3500,TandemRepeat,10.825193
3500,SuffixTree,10.717651
3500,TandemRepeat,19.759588
3500,SuffixTree,19.241242
3500,TandemRepeat,15.379035
4000,SuffixTree,16.626359
4000,TandemRepeat,17.812366
4000,SuffixTree,17.562911
4000,TandemRepeat,17.553757
4000,SuffixTree,12.702094
4000,TandemRepeat,19.853247
4000,SuffixTree,13.986795
4000,TandemRepeat,16.174041
4000,SuffixTree,15.454049
4000,TandemRepeat,19.388447
4000,SuffixTree,15.45899
4000,TandemRepeat,16.318384
4000,SuffixTree,15.790693
4000,TandemRepeat,16.406536
4000,SuffixTree,15.970748
4000,TandemRepeat,17.546481
4000,SuffixTree,15.244453
4000,TandemRepeat,15.170517
4000,SuffixTree,14.450266
4000,TandemRepeat,16.340517
4500,SuffixTree,13.952351
4500,TandemRepeat,17.918553
4500,SuffixTree,20.54755
4500,TandemRepeat,16.824629
4500,SuffixTree,14.070288
4500,TandemRepeat,17.706093
4500,SuffixTree,14.602469
4500,TandemRepeat,16.384665
4500,SuffixTree,16.022832
4500,TandemRepeat,16.477511
4500,SuffixTree,12.079327
4500,TandemRepeat,16.450471
4500,SuffixTree,17.157044
4500,TandemRepeat,22.522958
4500,SuffixTree,13.223268
4500,TandemRepeat,17.034636
4500,SuffixTree,15.156204
4500,TandemRepeat,16.959593
4500,SuffixTree,19.106481
4500,TandemRepeat,16.783188
5000,SuffixTree,16.710121
5000,TandemRepeat,23.027603
5000,SuffixTree,19.284393
5000,TandemRepeat,18.565231
5000,SuffixTree,22.578618
5000,TandemRepeat,19.222356
5000,SuffixTree,12.997137
5000,TandemRepeat,13.857752
5000,SuffixTree,14.496054
5000,TandemRepeat,15.512813
5000,SuffixTree,11.771873
5000,TandemRepeat,14.158017
5000,SuffixTree,10.378083
5000,TandemRepeat,13.775395
5000,SuffixTree,12.482131
5000,TandemRepeat,13.424532
5000,SuffixTree,15.991915
5000,TandemRepeat,13.69892
5000,SuffixTree,12.350455
5000,TandemRepeat,16.162697
5500,SuffixTree,15.557865
5500,TandemRepeat,20.499053
5500,SuffixTree,17.961459
5500,TandemRepeat,15.8793
5500,SuffixTree,12.814195
5500,TandemRepeat,16.812998
5500,SuffixTree,12.769182
5500,TandemRepeat,16.607757
5500,SuffixTree,18.930372
5500,TandemRepeat,15.396175
5500,SuffixTree,11.889684
5500,TandemRepeat,16.539909
5500,SuffixTree,15.029304
5500,TandemRepeat,15.229261
5500,SuffixTree,11.383713
5500,TandemRepeat,14.737711
5500,SuffixTree,14.16464
5500,TandemRepeat,27.646328
5500,SuffixTree,25.640605
5500,TandemRepeat,24.998674
6000,SuffixTree,20.142649
6000,TandemRepeat,35.189307
6000,SuffixTree,25.339026
6000,TandemRepeat,18.191505
6000,SuffixTree,15.324768
6000,TandemRepeat,16.271732
6000,SuffixTree,19.074765
6000,TandemRepeat,17.211902
6000,SuffixTree,14.163768
6000,TandemRepeat,16.912632
6000,SuffixTree,14.072388
6000,TandemRepeat,16.143976
6000,SuffixTree,13.703875
6000,TandemRepeat,15.53443
6000,SuffixTree,12.312816
6000,TandemRepeat,16.255949
6000,SuffixTree,13.89291
6000,TandemRepeat,16.405858
6000,SuffixTree,14.784506
6000,TandemRepeat,16.093977
6500,SuffixTree,17.615691
6500,TandemRepeat,29.872319
6500,SuffixTree,22.819301
6500,TandemRepeat,24.574553
6500,SuffixTree,14.053966
6500,TandemRepeat,17.009527
6500,SuffixTree,15.545586
6500,TandemRepeat,20.889063
6500,SuffixTree,15.598781
6500,TandemRepeat,17.917756
6500,SuffixTree,14.33816
6500,TandemRepeat,17.790061
6500,SuffixTree,15.265284
6500,TandemRepeat,20.378577
6500,SuffixTree,20.923622
6500,TandemRepeat,18.393052
6500,SuffixTree,16.144921
6500,TandemRepeat,21.05892
6500,SuffixTree,14.781796
6500,TandemRepeat,19.236932
7000,SuffixTree,19.465934
7000,TandemRepeat,24.195737
7000,SuffixTree,28.012498
7000,TandemRepeat,20.955002
7000,SuffixTree,17.062026
7000,TandemRepeat,18.990461
7000,SuffixTree,14.227035
7000,TandemRepeat,21.780486
7000,SuffixTree,20.010741
7000,TandemRepeat,19.225923
7000,SuffixTree,16.814873
7000,TandemRepeat,18.461349
7000,SuffixTree,16.31027
7000,TandemRepeat,18.850786
7000,SuffixTree,16.412533
7000,TandemRepeat,19.009236
7000,SuffixTree,13.859865
7000,TandemRepeat,18.769326
7000,SuffixTree,15.555238
7000,TandemRepeat,18.009873
7500,SuffixTree,25.21796
7500,TandemRepeat,29.748549
7500,SuffixTree,19.916156
7500,TandemRepeat,20.11457
7500,SuffixTree,15.903371
7500,TandemRepeat,23.620332
7500,SuffixTree,21.206464
7500,TandemRepeat,19.752055
7500,SuffixTree,16.852155
7500,TandemRepeat,19.4463
7500,SuffixTree,15.664011
7500,TandemRepeat,20.851314
7500,SuffixTree,17.188488
7500,TandemRepeat,20.858838
7500,SuffixTree,15.376206
7500,TandemRepeat,20.382993
7500,SuffixTree,22.494787
7500,TandemRepeat,28.300097
7500,SuffixTree,32.312969
7500,TandemRepeat,29.424312
8000,SuffixTree,35.536076
8000,TandemRepeat,42.275965
8000,SuffixTree,33.706606
8000,TandemRepeat,32.692585
8000,SuffixTree,34.437326
8000,TandemRepeat,31.551202
8000,SuffixTree,31.311987
8000,TandemRepeat,24.862796
8000,SuffixTree,17.496999
8000,TandemRepeat,21.168881
8000,SuffixTree,17.564078
8000,TandemRepeat,21.151798
8000,SuffixTree,17.886923
8000,TandemRepeat,23.7604
8000,SuffixTree,24.849796
8000,TandemRepeat,21.052048
8000,SuffixTree,17.511885
8000,TandemRepeat,21.056591
8000,SuffixTree,19.70763
8000,TandemRepeat,21.759823
8500,SuffixTree,27.109513
8500,TandemRepeat,37.911755
8500,SuffixTree,19.712069
8500,TandemRepeat,23.071049
8500,SuffixTree,20.177251
8500,TandemRepeat,23.34904
8500,SuffixTree,22.094633
8500,TandemRepeat,24.47804
8500,SuffixTree,18.511839
8500,TandemRepeat,22.923396
8500,SuffixTree,19.308248
8500,TandemRepeat,22.12948
8500,SuffixTree,25.412112
8500,TandemRepeat,22.568937
8500,SuffixTree,17.233704
8500,TandemRepeat,24.698052
8500,SuffixTree,16.900781
8500,TandemRepeat,22.242173
8500,SuffixTree,18.371534
8500,TandemRepeat,22.29646
9000,SuffixTree,25.526217
9000,TandemRepeat,36.321901
9000,SuffixTree,35.49233
9000,TandemRepeat,25.173331
9000,SuffixTree,23.163316
9000,TandemRepeat,26.285515
9000,SuffixTree,23.236568
9000,TandemRepeat,24.9954
9000,SuffixTree,27.005526
9000,TandemRepeat,36.724048
9000,SuffixTree,24.608069
9000,TandemRepeat,28.297412
9000,SuffixTree,20.197951
9000,TandemRepeat,24.839638
9000,SuffixTree,30.981992
9000,TandemRepeat,35.532983
9000,SuffixTree,36.069884
9000,TandemRepeat,34.284002
9000,SuffixTree,28.778118
9000,TandemRepeat,32.112201
9500,SuffixTree,32.752359
9500,TandemRepeat,46.451067
9500,SuffixTree,36.434454
9500,TandemRepeat,40.149214
9500,SuffixTree,30.471867
9500,TandemRepeat,37.888849
9500,SuffixTree,33.892926
9500,TandemRepeat,40.200782
9500,SuffixTree,42.316063
9500,TandemRepeat,44.099503
9500,SuffixTree,43.282031
9500,TandemRepeat,37.803496
9500,SuffixTree,29.515593
9500,TandemRepeat,41.29119
9500,SuffixTree,38.190305
9500,TandemRepeat,46.150251
9500,SuffixTree,24.746441
9500,TandemRepeat,26.465205
9500,SuffixTree,18.266176
9500,TandemRepeat,25.969123
10000,SuffixTree,42.670817
10000,TandemRepeat,33.293966
10000,SuffixTree,24.221467
10000,TandemRepeat,26.102127
10000,SuffixTree,18.902976
10000,TandemRepeat,26.508509
10000,SuffixTree,22.590285
10000,TandemRepeat,26.330887
10000,SuffixTree,21.073059
10000,TandemRepeat,26.265171
10000,SuffixTree,23.679352
10000,TandemRepeat,26.690238
10000,SuffixTree,23.208578
10000,TandemRepeat,26.784956
10000,SuffixTree,23.966353
10000,TandemRepeat,26.170734
10000,SuffixTree,23.360885
10000,TandemRepeat,30.919315
10000,SuffixTree,24.450252
10000,TandemRepeat,28.010896
10500,SuffixTree,27.637646
10500,TandemRepeat,42.806537
10500,SuffixTree,40.022902
10500,TandemRepeat,28.624097
10500,SuffixTree,26.429035
10500,TandemRepeat,29.425606
10500,SuffixTree,25.452299
10500,TandemRepeat,28.01904
10500,SuffixTree,25.830914
10500,TandemRepeat,27.538843
10500,SuffixTree,22.994567
10500,TandemRepeat,29.089871
10500,SuffixTree,25.515647
10500,TandemRepeat,28.776175
10500,SuffixTree,28.658827
10500,TandemRepeat,28.14003
10500,SuffixTree,31.715617
10500,TandemRepeat,36.9546
10500,SuffixTree,22.354826
10500,TandemRepeat,27.816763
11000,SuffixTree,31.424203
11000,TandemRepeat,43.614608
11000,SuffixTree,29.598368
11000,TandemRepeat,32.333993
11000,SuffixTree,22.475721
11000,TandemRepeat,28.820606
11000,SuffixTree,24.223904
11000,TandemRepeat,29.101523
11000,SuffixTree,24.322844
11000,TandemRepeat,29.218259
11000,SuffixTree,25.403352
11000,TandemRepeat,33.729096
11000,SuffixTree,22.678485
11000,TandemRepeat,29.008743
11000,SuffixTree,24.887815
11000,TandemRepeat,29.555752
11000,SuffixTree,25.281343
11000,TandemRepeat,30.046584
11000,SuffixTree,26.859724
11000,TandemRepeat,32.262662
11500,SuffixTree,37.325773
11500,TandemRepeat,53.026314
11500,SuffixTree,48.00086
11500,TandemRepeat,49.298254
11500,SuffixTree,46.048366
11500,TandemRepeat,57.831037
11500,SuffixTree,29.950862
11500,TandemRepeat,31.63244
11500,SuffixTree,25.567665
11500,TandemRepeat,30.612087
11500,SuffixTree,32.319159
11500,TandemRepeat,51.967903
11500,SuffixTree,56.620992
11500,TandemRepeat,64.765577
11500,SuffixTree,67.658059
11500,TandemRepeat,55.60864
11500,SuffixTree,45.273309
11500,TandemRepeat,56.127494
11500,SuffixTree,44.566025
11500,TandemRepeat,56.539271
12000,SuffixTree,57.462707
12000,TandemRepeat,58.242043
12000,SuffixTree,49.016996
12000,TandemRepeat,60.356426
12000,SuffixTree,55.007862
12000,TandemRepeat,50.087451
12000,SuffixTree,29.799777
12000,TandemRepeat,36.759066
12000,SuffixTree,29.75299
12000,TandemRepeat,38.059146
12000,SuffixTree,42.869855
12000,TandemRepeat,36.256456
12000,SuffixTree,28.24005
12000,TandemRepeat,33.151897
12000,SuffixTree,27.854031
12000,TandemRepeat,33.459142
12000,SuffixTree,34.314771
12000,TandemRepeat,37.545948
12000,SuffixTree,50.923988
12000,TandemRepeat,64.739868
12500,SuffixTree,60.712125
12500,TandemRepeat,51.946217
12500,SuffixTree,53.046535
12500,TandemRepeat,54.292809
12500,SuffixTree,52.58501
12500,TandemRepeat,59.916876
12500,SuffixTree,46.450876
12500,TandemRepeat,54.836124
12500,SuffixTree,44.933898
12500,TandemRepeat,60.576906
12500,SuffixTree,52.122161
12500,TandemRepeat,55.318408
12500,SuffixTree,49.955919
12500,TandemRepeat,38.810413
12500,SuffixTree,26.336505
12500,TandemRepeat,33.553388
12500,SuffixTree,27.594089
12500,TandemRepeat,33.645264
12500,SuffixTree,25.795333
12500,TandemRepeat,37.698806
13000,SuffixTree,51.055258
13000,TandemRepeat,44.015642
13000,SuffixTree,37.288903
13000,TandemRepeat,35.430709
13000,SuffixTree,31.034779
13000,TandemRepeat,44.52075
13000,SuffixTree,30.739645
13000,TandemRepeat,38.386701
13000,SuffixTree,39.357089
13000,TandemRepeat,35.182722
13000,SuffixTree,28.402197
13000,TandemRepeat,34.799396
13000,SuffixTree,27.617225
13000,TandemRepeat,35.926224
13000,SuffixTree,33.133249
13000,TandemRepeat,34.358936
13000,SuffixTree,40.119072
13000,TandemRepeat,34.370372
13000,SuffixTree,31.756461
13000,TandemRepeat,46.93039
13500,SuffixTree,53.779452
13500,TandemRepeat,43.14197
13500,SuffixTree,34.101468
13500,TandemRepeat,35.774384
13500,SuffixTree,32.095059
13500,TandemRepeat,37.301739
13500,SuffixTree,41.838324
13500,TandemRepeat,36.324597
13500,SuffixTree,26.103159
13500,TandemRepeat,35.730328
13500,SuffixTree,33.523847
13500,TandemRepeat,36.670223
13500,SuffixTree,34.948025
13500,TandemRepeat,38.720885
13500,SuffixTree,31.536655
13500,TandemRepeat,50.752264
13500,SuffixTree,42.357192
13500,TandemRepeat,39.744153
13500,SuffixTree,40.05683
13500,TandemRepeat,37.875535
14000,SuffixTree,55.58188
14000,TandemRepeat,43.870236
14000,SuffixTree,41.590873
14000,TandemRepeat,44.677807
14000,SuffixTree,45.531121
14000,TandemRepeat,40.037683
14000,SuffixTree,28.691258
14000,TandemRepeat,42.47173
14000,SuffixTree,30.279837
14000,TandemRepeat,43.181373
14000,SuffixTree,32.448874
14000,TandemRepeat,37.62641
14000,SuffixTree,26.646395
14000,TandemRepeat,41.145514
14000,SuffixTree,29.018298
14000,TandemRepeat,37.880686
14000,SuffixTree,32.079288
14000,TandemRepeat,45.020229
14000,SuffixTree,33.353347
14000,TandemRepeat,38.871478
14500,SuffixTree,55.025819
14500,TandemRepeat,42.518015
14500,SuffixTree,35.273036
14500,TandemRepeat,50.561429
14500,SuffixTree,65.611376
14500,TandemRepeat,72.662219
14500,SuffixTree,40.397152
14500,TandemRepeat,60.970396
14500,SuffixTree,65.608813
14500,TandemRepeat,78.298688
14500,SuffixTree,64.706202
14500,TandemRepeat,57.297021
14500,SuffixTree,50.645704
14500,TandemRepeat,53.09544
14500,SuffixTree,50.323462
14500,TandemRepeat,79.892849
14500,SuffixTree,51.154587
14500,TandemRepeat,45.828841
14500,SuffixTree,41.583255
14500,TandemRepeat,43.85544
15000,SuffixTree,60.104655
15000,TandemRepeat,45.572355
15000,SuffixTree,33.248492
15000,TandemRepeat,43.569617
15000,SuffixTree,36.495016
15000,TandemRepeat,38.981414
15000,SuffixTree,44.263506
15000,TandemRepeat,52.455758
15000,SuffixTree,38.007688
15000,TandemRepeat,42.503993
15000,SuffixTree,33.834207
15000,TandemRepeat,39.166366
15000,SuffixTree,40.531582
15000,TandemRepeat,39.912326
15000,SuffixTree,31.21748
15000,TandemRepeat,40.853062
15000,SuffixTree,36.444847
15000,TandemRepeat,41.490893
15000,SuffixTree,50.076931
15000,TandemRepeat,49.982865
15500,SuffixTree,48.701663
15500,TandemRepeat,51.35703
15500,SuffixTree,36.780199
15500,TandemRepeat,41.209015
15500,SuffixTree,38.216848
15500,TandemRepeat,47.726198
15500,SuffixTree,39.83416
15500,TandemRepeat,41.260407
15500,SuffixTree,38.535146
15500,TandemRepeat,41.212143
15500,SuffixTree,38.057001
15500,TandemRepeat,49.944946
15500,SuffixTree,33.786861
15500,TandemRepeat,41.644532
15500,SuffixTree,36.697302
15500,TandemRepeat,46.082484
15500,SuffixTree,51.051201
15500,TandemRepeat,44.507318
15500,SuffixTree,36.687438
15500,TandemRepeat,40.835606
16000,SuffixTree,43.901311
16000,TandemRepeat,47.773044
16000,SuffixTree,52.578873
16000,TandemRepeat,82.543205
16000,SuffixTree,62.629538
16000,TandemRepeat,47.705363
16000,SuffixTree,41.386719
16000,TandemRepeat,47.158518
16000,SuffixTree,42.51782
16000,TandemRepeat,45.180269
16000,SuffixTree,39.944363
16000,TandemRepeat,44.732043
16000,SuffixTree,51.643678
16000,TandemRepeat,46.002129
16000,SuffixTree,42.422481
16000,TandemRepeat,73.132374
16000,SuffixTree,65.029519
16000,TandemRepeat,75.502648
16000,SuffixTree,51.997542
16000,TandemRepeat,50.004198
16500,SuffixTree,56.469735
16500,TandemRepeat,57.799627
16500,SuffixTree,47.228647
16500,TandemRepeat,76.456018
16500,SuffixTree,63.573931
16500,TandemRepeat,68.333409
16500,SuffixTree,76.095425
16500,TandemRepeat,108.257127
16500,SuffixTree,112.608991
16500,TandemRepeat,142.196326
16500,SuffixTree,104.149393
16500,TandemRepeat,128.706511
16500,SuffixTree,64.315657
16500,TandemRepeat,54.172322
16500,SuffixTree,44.932924
16500,TandemRepeat,49.349071
16500,SuffixTree,49.728094
16500,TandemRepeat,46.715519
16500,SuffixTree,35.437822
16500,TandemRepeat,45.898853
17000,SuffixTree,62.515679
17000,TandemRepeat,87.351897
17000,SuffixTree,58.069307
17000,TandemRepeat,46.378793
17000,SuffixTree,39.454624
17000,TandemRepeat,50.401236
17000,SuffixTree,44.342704
17000,TandemRepeat,47.95678
17000,SuffixTree,39.933881
17000,TandemRepeat,44.816693
17000,SuffixTree,51.276381
17000,TandemRepeat,71.837598
17000,SuffixTree,53.145895
17000,TandemRepeat,51.993517
17000,SuffixTree,43.427511
17000,TandemRepeat,46.564489
17000,SuffixTree,50.810624
17000,TandemRepeat,67.844409
17000,SuffixTree,55.851929
17000,TandemRepeat,70.101487
17500,SuffixTree,59.857428
17500,TandemRepeat,68.711842
17500,SuffixTree,94.037783
17500,TandemRepeat,70.10302
17500,SuffixTree,75.220565
17500,TandemRepeat,108.053236
17500,SuffixTree,77.444756
17500,TandemRepeat,80.514795
17500,SuffixTree,51.085929
17500,TandemRepeat,70.952537
17500,SuffixTree,56.290892
17500,TandemRepeat,75.019815
17500,SuffixTree,52.223495
17500,TandemRepeat,52.893369
17500,SuffixTree,54.688493
17500,TandemRepeat,55.123775
17500,SuffixTree,46.668357
17500,TandemRepeat,56.22555
17500,SuffixTree,41.07363
17500,TandemRepeat,72.087041
18000,SuffixTree,83.527819
18000,TandemRepeat,56.174311
18000,SuffixTree,42.404121
18000,TandemRepeat,49.451279
18000,SuffixTree,43.117617
18000,TandemRepeat,49.062545
18000,SuffixTree,47.185718
18000,TandemRepeat,53.366718
18000,SuffixTree,51.497463
18000,TandemRepeat,56.291833
18000,SuffixTree,44.809221
18000,TandemRepeat,53.336957
18000,SuffixTree,42.790195
18000,TandemRepeat,50.019035
18000,SuffixTree,41.926089
18000,TandemRepeat,51.072629
18000,SuffixTree,45.875809
18000,TandemRepeat,48.678152
18000,SuffixTree,56.262166
18000,TandemRepeat,50.11302
18500,SuffixTree,51.274209
18500,TandemRepeat,65.369561
18500,SuffixTree,55.364854
18500,TandemRepeat,51.216762
18500,SuffixTree,71.717136
18500,TandemRepeat,65.577962
18500,SuffixTree,57.120281
18500,TandemRepeat,52.20815
18500,SuffixTree,43.407792
18500,TandemRepeat,53.605981
18500,SuffixTree,46.691965
18500,TandemRepeat,52.036951
18500,SuffixTree,41.318757
18500,TandemRepeat,56.843325
18500,SuffixTree,49.334452
18500,TandemRepeat,64.494403
18500,SuffixTree,51.305025
18500,TandemRepeat,54.001257
18500,SuffixTree,55.545338
18500,TandemRepeat,52.048131
19000,SuffixTree,81.09146
19000,TandemRepeat,60.716634
19000,SuffixTree,45.986974
19000,TandemRepeat,66.264039
19000,SuffixTree,56.572432
19000,TandemRepeat,83.508533
19000,SuffixTree,98.864733
19000,TandemRepeat,88.503793
19000,SuffixTree,48.227635
19000,TandemRepeat,56.871179
19000,SuffixTree,57.826603
19000,TandemRepeat,61.873974
19000,SuffixTree,44.659113
19000,TandemRepeat,56.244006
19000,SuffixTree,59.40959
19000,TandemRepeat,56.101493
19000,SuffixTree,44.304061
19000,TandemRepeat,61.494211
19000,SuffixTree,53.804259
19000,TandemRepeat,54.906701
19500,SuffixTree,68.508437
19500,TandemRepeat,61.389695
19500,SuffixTree,39.482704
19500,TandemRepeat,59.196722
19500,SuffixTree,44.312001
19500,TandemRepeat,53.083941
19500,SuffixTree,55.506078
19500,TandemRepeat,53.873996
19500,SuffixTree,44.392223
19500,TandemRepeat,53.288451
19500,SuffixTree,44.652008
19500,TandemRepeat,54.681855
19500,SuffixTree,57.935958
19500,TandemRepeat,54.822895
19500,SuffixTree,56.359263
19500,TandemRepeat,58.435077
19500,SuffixTree,55.766951
19500,TandemRepeat,56.290409
19500,SuffixTree,48.477831
19500,TandemRepeat,53.714488
20000,SuffixTree,61.465786
20000,TandemRepeat,66.742683
20000,SuffixTree,45.053441
20000,TandemRepeat,58.8381
20000,SuffixTree,49.461648
20000,TandemRepeat,55.263421
20000,SuffixTree,45.613236
20000,TandemRepeat,55.081718
20000,SuffixTree,46.986445
20000,TandemRepeat,54.194615
20000,SuffixTree,43.855234
20000,TandemRepeat,60.120585
20000,SuffixTree,45.404158
20000,TandemRepeat,54.559464
20000,SuffixTree,47.721947
20000,TandemRepeat,67.403145
20000,SuffixTree,65.334616
20000,TandemRepeat,60.85066
20000,SuffixTree,51.292839
20000,TandemRepeat,91.567166
20500,SuffixTree,94.927639
20500,TandemRepeat,97.071087
20500,SuffixTree,78.982162
20500,TandemRepeat,84.554187
20500,SuffixTree,87.695981
20500,TandemRepeat,84.891134
20500,SuffixTree,71.187616
20500,TandemRepeat,95.304213
20500,SuffixTree,98.133768
20500,TandemRepeat,95.63952
20500,SuffixTree,87.246479
20500,TandemRepeat,97.703353
20500,SuffixTree,50.003641
20500,TandemRepeat,57.324601
20500,SuffixTree,65.994007
20500,TandemRepeat,89.788977
20500,SuffixTree,79.569424
20500,TandemRepeat,98.376747
20500,SuffixTree,64.882245
20500,TandemRepeat,77.042751
21000,SuffixTree,183.438994
21000,TandemRepeat,103.46486
21000,SuffixTree,111.781311
21000,TandemRepeat,135.658017
21000,SuffixTree,160.15067
21000,TandemRepeat,157.109691
21000,SuffixTree,81.403433
21000,TandemRepeat,68.851978
21000,SuffixTree,48.56181
21000,TandemRepeat,68.509017
21000,SuffixTree,70.059331
21000,TandemRepeat,106.003957
21000,SuffixTree,53.821311
21000,TandemRepeat,70.206243
21000,SuffixTree,57.092652
21000,TandemRepeat,65.608245
21000,SuffixTree,47.509063
21000,TandemRepeat,62.59673
21000,SuffixTree,81.05729
21000,TandemRepeat,97.574043
21500,SuffixTree,78.524148
21500,TandemRepeat,71.26324
21500,SuffixTree,47.881938
21500,TandemRepeat,80.433834
21500,SuffixTree,90.646277
21500,TandemRepeat,143.905777
21500,SuffixTree,147.443452
21500,TandemRepeat,154.604073
21500,SuffixTree,73.990821
21500,TandemRepeat,86.858425
21500,SuffixTree,113.162195
21500,TandemRepeat,158.947949
21500,SuffixTree,130.822729
21500,TandemRepeat,159.650877
21500,SuffixTree,59.506252
21500,TandemRepeat,64.172412
21500,SuffixTree,50.500686
21500,TandemRepeat,60.706901
21500,SuffixTree,48.010069
21500,TandemRepeat,64.130415
22000,SuffixTree,99.121153
22000,TandemRepeat,69.715564
22000,SuffixTree,52.790518
22000,TandemRepeat,63.084312
22000,SuffixTree,57.635338
22000,TandemRepeat,88.842244
22000,SuffixTree,71.794181
22000,TandemRepeat,104.614502
22000,SuffixTree,62.813885
22000,TandemRepeat,60.848373
22000,SuffixTree,52.870841
22000,TandemRepeat,60.920251
22000,SuffixTree,67.664053
22000,TandemRepeat,70.988566
22000,SuffixTree,64.783068
22000,TandemRepeat,108.335859
22000,SuffixTree,97.993548
22000,TandemRepeat,119.014683
22000,SuffixTree,93.021969
22000,TandemRepeat,126.662447
22500,SuffixTree,118.800412
22500,TandemRepeat,87.523694
22500,SuffixTree,52.134724
22500,TandemRepeat,69.959769
22500,SuffixTree,61.179768
22500,TandemRepeat,69.241483
22500,SuffixTree,49.227894
22500,TandemRepeat,67.386471
22500,SuffixTree,58.285803
22500,TandemRepeat,63.801346
22500,SuffixTree,51.025367
22500,TandemRepeat,115.957807
22500,SuffixTree,122.191865
22500,TandemRepeat,138.578927
22500,SuffixTree,61.970779
22500,TandemRepeat,61.717195
22500,SuffixTree,58.580202
22500,TandemRepeat,68.062098
22500,SuffixTree,108.690977
22500,TandemRepeat,117.371931
23000,SuffixTree,87.159818
23000,TandemRepeat,81.327322
23000,SuffixTree,52.192831
