InputSize,Algorithm,RunningTime
2200,SuffixTree,10.261581
2200,TandemRepeat,10.962041
2200,SuffixTree,9.543245
2200,TandemRepeat,10.063731
2200,SuffixTree,8.375404
2200,TandemRepeat,10.117557
2200,SuffixTree,12.415467
2200,TandemRepeat,14.538233
2200,SuffixTree,14.466796
2200,TandemRepeat,12.816285
2200,SuffixTree,12.89507
2200,TandemRepeat,10.136865
2200,SuffixTree,9.374278
2200,TandemRepeat,10.874782
2200,SuffixTree,10.537844
2200,TandemRepeat,14.632714
2400,SuffixTree,14.115149
2400,TandemRepeat,17.366518
2400,SuffixTree,14.747572
2400,TandemRepeat,13.180467
2400,SuffixTree,11.008364
2400,TandemRepeat,12.11686
2400,SuffixTree,15.610105
2400,TandemRepeat,14.298611
2400,SuffixTree,11.155265
2400,TandemRepeat,13.588438
2400,SuffixTree,11.823567
2400,TandemRepeat,15.397512
2400,SuffixTree,13.127363
2400,TandemRepeat,16.104648
2400,SuffixTree,16.312563
2400,TandemRepeat,23.754068
2400,SuffixTree,15.044901
2400,TandemRepeat,15.94043
2400,SuffixTree,11.379579
2400,TandemRepeat,14.246031
2600,SuffixTree,14.197421
2600,TandemRepeat,14.190218
2600,SuffixTree,16.627138
2600,TandemRepeat,16.301019
2600,SuffixTree,19.454173
2600,TandemRepeat,17.230417
2600,SuffixTree,14.072705
2600,TandemRepeat,16.67142
2600,SuffixTree,14.746981
2600,TandemRepeat,16.498604
2600,SuffixTree,12.196807
2600,TandemRepeat,17.788293
2600,SuffixTree,17.263901
2600,TandemRepeat,17.326671
2600,SuffixTree,14.914103
2600,TandemRepeat,15.827265
2600,SuffixTree,15.362116
2600,TandemRepeat,15.693296
2600,SuffixTree,11.727283
2600,TandemRepeat,14.792372
2800,SuffixTree,13.278712
2800,TandemRepeat,14.350252
2800,SuffixTree,17.496423
2800,TandemRepeat,17.46522
2800,SuffixTree,14.506388
2800,TandemRepeat,15.105455
2800,SuffixTree,9.80172
2800,TandemRepeat,10.229867
2800,SuffixTree,9.081905
2800,TandemRepeat,16.299106
2800,SuffixTree,14.940108
2800,TandemRepeat,16.847058
2800,SuffixTree,13.803772
2800,TandemRepeat,12.796682
2800,SuffixTree,8.01036
2800,TandemRepeat,9.524902
2800,SuffixTree,8.187586
2800,TandemRepeat,9.775415
2800,SuffixTree,9.452121
2800,TandemRepeat,9.876174
3000,SuffixTree,9.721052
3000,TandemRepeat,20.487062
3000,SuffixTree,22.249041
3000,TandemRepeat,20.372373
3000,SuffixTree,14.047909
3000,TandemRepeat,22.713549
3000,SuffixTree,13.804649
3000,TandemRepeat,17.487569
3000,SuffixTree,12.676177
3000,TandemRepeat,17.55137
3000,SuffixTree,11.831519
3000,TandemRepeat,21.104885
3000,SuffixTree,12.297465
3000,TandemRepeat,20.63453
3000,SuffixTree,10.888748
3000,TandemRepeat,16.033514
3000,SuffixTree,14.380915
3000,TandemRepeat,15.93405
3000,SuffixTree,12.306094
3000,TandemRepeat,15.999902
3200,SuffixTree,16.144177
3200,TandemRepeat,21.340269
3200,SuffixTree,19.705083
3200,TandemRepeat,18.62398
3200,SuffixTree,17.119746
3200,TandemRepeat,17.366476
3200,SuffixTree,14.007944
3200,TandemRepeat,16.670573
3200,SuffixTree,12.730663
3200,TandemRepeat,15.820293
3200,SuffixTree,13.950561
3200,TandemRepeat,16.791703
3200,SuffixTree,15.570918
3200,TandemRepeat,18.278444
3200,SuffixTree,14.99949
3200,TandemRepeat,16.202048
3200,SuffixTree,13.741109
3200,TandemRepeat,16.464883
3200,SuffixTree,12.689526
3200,TandemRepeat,16.065483
3400,SuffixTree,15.083727
3400,TandemRepeat,15.272762
3400,SuffixTree,16.370932
3400,TandemRepeat,16.809509
3400,SuffixTree,18.926885
3400,TandemRepeat,18.285015
3400,SuffixTree,15.576735
3400,TandemRepeat,16.390617
3400,SuffixTree,15.028915
3400,TandemRepeat,18.360679
3400,SuffixTree,13.057652
3400,TandemRepeat,15.892941
3400,SuffixTree,12.540517
3400,TandemRepeat,11.594003
3400,SuffixTree,9.042738
3400,TandemRepeat,10.884227
3400,SuffixTree,9.229576
3400,TandemRepeat,10.682181
3400,SuffixTree,8.999024
3400,TandemRepeat,11.591546
3600,SuffixTree,14.183503
3600,TandemRepeat,20.945425
3600,SuffixTree,14.733979
3600,TandemRepeat,16.581666
3600,SuffixTree,12.205962
3600,TandemRepeat,14.875752
3600,SuffixTree,9.11364
3600,TandemRepeat,11.825316
3600,SuffixTree,10.100371
3600,TandemRepeat,11.584075
3600,SuffixTree,8.821788
3600,TandemRepeat,11.393305
3600,SuffixTree,9.020723
3600,TandemRepeat,11.559945
3600,SuffixTree,10.810899
3600,TandemRepeat,13.931627
3600,SuffixTree,15.020319
3600,TandemRepeat,11.792864
3600,SuffixTree,9.502499
3600,TandemRepeat,13.310398
3800,SuffixTree,15.526744
3800,TandemRepeat,26.470406
3800,SuffixTree,18.456538
3800,TandemRepeat,14.155728
3800,SuffixTree,11.10823
3800,TandemRepeat,13.962192
3800,SuffixTree,10.216472
3800,TandemRepeat,15.038514
3800,SuffixTree,16.183622
3800,TandemRepeat,12.436965
3800,SuffixTree,10.512822
3800,TandemRepeat,12.234444
3800,SuffixTree,10.21308
3800,TandemRepeat,17.844808
3800,SuffixTree,16.541056
3800,TandemRepeat,12.797432
3800,SuffixTree,10.458311
3800,TandemRepeat,14.461249
3800,SuffixTree,12.970618
3800,TandemRepeat,11.940436
4000,SuffixTree,12.695139
4000,TandemRepeat,20.941563
4000,SuffixTree,21.512473
4000,TandemRepeat,16.79941
4000,SuffixTree,11.888813
4000,TandemRepeat,13.131772
4000,SuffixTree,10.169693
4000,TandemRepeat,14.996213
4000,SuffixTree,13.311452
4000,TandemRepeat,12.549994
4000,SuffixTree,12.166965
4000,TandemRepeat,12.948964
4000,SuffixTree,12.415058
4000,TandemRepeat,12.470057
4000,SuffixTree,10.75772
4000,TandemRepeat,12.493358
4000,SuffixTree,13.291429
4000,TandemRepeat,13.526221
4000,SuffixTree,12.284441
4000,TandemRepeat,17.37881
4200,SuffixTree,19.179027
4200,TandemRepeat,23.388537
4200,SuffixTree,18.853397
4200,TandemRepeat,16.28403
4200,SuffixTree,12.879432
4200,TandemRepeat,13.831125
4200,SuffixTree,12.720441
4200,TandemRepeat,13.604845
4200,SuffixTree,10.628421
4200,TandemRepeat,13.807419
4200,SuffixTree,11.459641
4200,TandemRepeat,13.441784
4200,SuffixTree,12.902981
4200,TandemRepeat,17.241351
4200,SuffixTree,15.28391
4200,TandemRepeat,30.070598
4200,SuffixTree,14.972352
4200,TandemRepeat,14.280996
4200,SuffixTree,12.401948
4200,TandemRepeat,17.210083
4400,SuffixTree,19.968322
4400,TandemRepeat,22.092396
4400,SuffixTree,22.014946
4400,TandemRepeat,20.949721
4400,SuffixTree,14.672285
4400,TandemRepeat,15.453827
4400,SuffixTree,12.495618
4400,TandemRepeat,14.418027
4400,SuffixTree,15.659682
4400,TandemRepeat,14.329571
4400,SuffixTree,12.127035
4400,TandemRepeat,13.986975
4400,SuffixTree,13.872527
4400,TandemRepeat,14.83007
4400,SuffixTree,10.798496
4400,TandemRepeat,15.795886
4400,SuffixTree,12.066624
4400,TandemRepeat,15.178928
4400,SuffixTree,13.844422
4400,TandemRepeat,14.957211
4600,SuffixTree,17.737281
4600,TandemRepeat,23.871916
4600,SuffixTree,18.692228
4600,TandemRepeat,18.557247
4600,SuffixTree,13.533256
4600,TandemRepeat,15.81249
4600,SuffixTree,18.572208
4600,TandemRepeat,15.622822
4600,SuffixTree,12.644747
4600,TandemRepeat,15.362402
4600,SuffixTree,13.714945
4600,TandemRepeat,14.778468
4600,SuffixTree,19.625429
4600,TandemRepeat,16.637912
4600,SuffixTree,14.409445
4600,TandemRepeat,15.401027
4600,SuffixTree,14.646374
4600,TandemRepeat,15.006575
4600,SuffixTree,13.042692
4600,TandemRepeat,16.128318
4800,SuffixTree,26.728679
4800,TandemRepeat,28.639616
4800,SuffixTree,18.16589
4800,TandemRepeat,16.156284
4800,SuffixTree,13.801465
4800,TandemRepeat,15.937715
4800,SuffixTree,12.090745
4800,TandemRepeat,16.396565
4800,SuffixTree,13.269783
4800,TandemRepeat,15.9529
4800,SuffixTree,19.093415
4800,TandemRepeat,15.180182
4800,SuffixTree,11.775291
4800,TandemRepeat,16.93648
4800,SuffixTree,14.476133
4800,TandemRepeat,15.427524
4800,SuffixTree,21.097464
4800,TandemRepeat,18.218199
4800,SuffixTree,15.366723
4800,TandemRepeat,16.261879
5000,SuffixTree,21.746893
5000,TandemRepeat,25.335949
5000,SuffixTree,22.659736
5000,TandemRepeat,19.653696
5000,SuffixTree,17.470424
5000,TandemRepeat,16.319965
5000,SuffixTree,11.184909
5000,TandemRepeat,25.16775
5000,SuffixTree,12.327371
5000,TandemRepeat,16.603519
5000,SuffixTree,15.665094
5000,TandemRepeat,17.17913
5000,SuffixTree,17.150254
5000,TandemRepeat,15.712557
5000,SuffixTree,14.710587
5000,TandemRepeat,16.019271
5000,SuffixTree,15.712878
5000,TandemRepeat,16.225167
5000,SuffixTree,15.374009
5000,TandemRepeat,16.7345
5200,SuffixTree,21.339768
5200,TandemRepeat,28.807901
5200,SuffixTree,18.960403
5200,TandemRepeat,18.620522
5200,SuffixTree,16.381717
5200,TandemRepeat,21.484743
5200,SuffixTree,16.585483
5200,TandemRepeat,20.384307
5200,SuffixTree,13.990641
5200,TandemRepeat,16.864735
5200,SuffixTree,13.587887
5200,TandemRepeat,17.139009
5200,SuffixTree,13.887869
5200,TandemRepeat,16.880028
5200,SuffixTree,13.850665
5200,TandemRepeat,16.823995
5200,SuffixTree,15.341317
5200,TandemRepeat,17.537991
5200,SuffixTree,18.034163
5200,TandemRepeat,17.147257
5400,SuffixTree,19.270699
5400,TandemRepeat,28.40652
5400,SuffixTree,24.985031
5400,TandemRepeat,17.951485
5400,SuffixTree,14.362221
5400,TandemRepeat,17.91585
5400,SuffixTree,16.226508
5400,TandemRepeat,17.750852
5400,SuffixTree,17.680214
5400,TandemRepeat,17.466746
5400,SuffixTree,13.551102
5400,TandemRepeat,17.376073
5400,SuffixTree,18.999319
5400,TandemRepeat,21.872189
5400,SuffixTree,26.433898
5400,TandemRepeat,22.355542
5400,SuffixTree,16.508796
5400,TandemRepeat,18.032124
5400,SuffixTree,14.593681
5400,TandemRepeat,17.535082
5600,SuffixTree,16.431642
5600,TandemRepeat,28.761905
5600,SuffixTree,23.388906
5600,TandemRepeat,19.109742
5600,SuffixTree,20.087299
5600,TandemRepeat,18.300852
5600,SuffixTree,14.495841
5600,TandemRepeat,18.987781
5600,SuffixTree,16.389814
5600,TandemRepeat,18.354781
5600,SuffixTree,20.196223
5600,TandemRepeat,19.596483
5600,SuffixTree,13.891351
5600,TandemRepeat,22.897961
5600,SuffixTree,17.104501
5600,TandemRepeat,19.20049
5600,SuffixTree,20.067299
5600,TandemRepeat,18.725879
5600,SuffixTree,19.136199
5600,TandemRepeat,21.602087
5800,SuffixTree,18.791741
5800,TandemRepeat,31.389647
5800,SuffixTree,18.984547
5800,TandemRepeat,19.92784
5800,SuffixTree,18.04422
5800,TandemRepeat,21.389936
5800,SuffixTree,20.599262
5800,TandemRepeat,18.480788
5800,SuffixTree,13.971426
5800,TandemRepeat,19.175097
5800,SuffixTree,17.801485
5800,TandemRepeat,21.235534
5800,SuffixTree,19.533375
5800,TandemRepeat,18.451313
5800,SuffixTree,13.882702
5800,TandemRepeat,20.768936
5800,SuffixTree,19.730325
5800,TandemRepeat,18.746531
5800,SuffixTree,17.438375
5800,TandemRepeat,19.651339
6000,SuffixTree,24.91512
6000,TandemRepeat,32.884535
6000,SuffixTree,24.054802
6000,TandemRepeat,28.020659
6000,SuffixTree,17.452041
6000,TandemRepeat,21.18878
6000,SuffixTree,17.112141
6000,TandemRepeat,20.202012
6000,SuffixTree,20.050245
6000,TandemRepeat,19.82623
6000,SuffixTree,18.149192
6000,TandemRepeat,19.277971
6000,SuffixTree,15.488583
6000,TandemRepeat,19.705688
6000,SuffixTree,16.527079
6000,TandemRepeat,20.508088
6000,SuffixTree,18.5719
6000,TandemRepeat,19.111291
6000,SuffixTree,17.181926
6000,TandemRepeat,19.281215
6200,SuffixTree,24.968637
6200,TandemRepeat,31.506671
6200,SuffixTree,25.722625
6200,TandemRepeat,21.45921
6200,SuffixTree,18.866989
6200,TandemRepeat,20.631144
6200,SuffixTree,22.500049
6200,TandemRepeat,25.857325
6200,SuffixTree,16.246614
6200,TandemRepeat,20.656531
6200,SuffixTree,16.501083
6200,TandemRepeat,25.596675
6200,SuffixTree,18.543043
6200,TandemRepeat,21.547343
6200,SuffixTree,16.610557
6200,TandemRepeat,20.759811
6200,SuffixTree,16.797098
6200,TandemRepeat,21.058944
6200,SuffixTree,18.169652
6200,TandemRepeat,20.094404
6400,SuffixTree,21.053118
6400,TandemRepeat,33.930476
6400,SuffixTree,24.55616
6400,TandemRepeat,24.416006
6400,SuffixTree,20.734231
6400,TandemRepeat,24.164074
6400,SuffixTree,21.908829
6400,TandemRepeat,21.872621
6400,SuffixTree,18.697212
6400,TandemRepeat,21.375524
6400,SuffixTree,26.189896
6400,TandemRepeat,21.871739
6400,SuffixTree,23.334095
6400,TandemRepeat,23.354161
6400,SuffixTree,26.274519
6400,TandemRepeat,32.435917
6400,SuffixTree,18.31044
6400,TandemRepeat,22.066544
6400,SuffixTree,20.538051
6400,TandemRepeat,23.487017
6600,SuffixTree,26.121907
6600,TandemRepeat,32.396051
6600,SuffixTree,25.651718
6600,TandemRepeat,22.758639
6600,SuffixTree,18.113312
6600,TandemRepeat,22.203737
6600,SuffixTree,17.469736
6600,TandemRepeat,25.087224
6600,SuffixTree,18.125035
6600,TandemRepeat,22.128122
6600,SuffixTree,18.438371
6600,TandemRepeat,26.449617
6600,SuffixTree,19.239933
6600,TandemRepeat,23.257077
6600,SuffixTree,22.067697
6600,TandemRepeat,22.597476
6600,SuffixTree,23.806054
6600,TandemRepeat,23.721398
6600,SuffixTree,21.646103
6600,TandemRepeat,27.018341
6800,SuffixTree,20.568228
6800,TandemRepeat,36.621077
6800,SuffixTree,31.101367
6800,TandemRepeat,61.142231
6800,SuffixTree,31.723382
6800,TandemRepeat,25.552403
6800,SuffixTree,19.898262
6800,TandemRepeat,23.172074
6800,SuffixTree,16.915699
6800,TandemRepeat,24.573348
6800,SuffixTree,34.095844
6800,TandemRepeat,24.207367
6800,SuffixTree,16.854598
6800,TandemRepeat,23.182667
6800,SuffixTree,19.479211
6800,TandemRepeat,25.043171
6800,SuffixTree,23.021161
6800,TandemRepeat,22.701499
6800,SuffixTree,19.244513
6800,TandemRepeat,22.840096
7000,SuffixTree,26.72955
7000,TandemRepeat,32.396406
7000,SuffixTree,27.397436
7000,TandemRepeat,24.483258
7000,SuffixTree,18.145937
7000,TandemRepeat,23.523458
7000,SuffixTree,21.067357
7000,TandemRepeat,27.678716
7000,SuffixTree,27.345032
7000,TandemRepeat,24.655289
7000,SuffixTree,22.98101
7000,TandemRepeat,33.069342
7000,SuffixTree,18.31575
7000,TandemRepeat,24.742802
7000,SuffixTree,18.491847
7000,TandemRepeat,24.000714
7000,SuffixTree,19.524064
7000,TandemRepeat,23.366982
7000,SuffixTree,20.393549
7000,TandemRepeat,23.264231
7200,SuffixTree,39.204361
7200,TandemRepeat,34.234076
7200,SuffixTree,20.177815
7200,TandemRepeat,24.131814
7200,SuffixTree,20.087465
7200,TandemRepeat,23.860869
7200,SuffixTree,22.553692
7200,TandemRepeat,27.109721
7200,SuffixTree,24.448126
7200,TandemRepeat,23.898304
7200,SuffixTree,21.357555
7200,TandemRepeat,28.614417
7200,SuffixTree,31.533737
7200,TandemRepeat,25.216562
7200,SuffixTree,22.027876
7200,TandemRepeat,24.12539
7200,SuffixTree,26.465015
7200,TandemRepeat,36.001715
7200,SuffixTree,23.474405
7200,TandemRepeat,26.878196
7400,SuffixTree,26.422397
7400,TandemRepeat,36.179236
7400,SuffixTree,24.226231
7400,TandemRepeat,27.596074
7400,SuffixTree,26.76426
7400,TandemRepeat,27.455307
7400,SuffixTree,25.628226
7400,TandemRepeat,24.87824
7400,SuffixTree,17.89873
7400,TandemRepeat,24.463104
7400,SuffixTree,23.704904
7400,TandemRepeat,31.46144
7400,SuffixTree,26.19268
7400,TandemRepeat,26.99432
7400,SuffixTree,26.594799
7400,TandemRepeat,25.373769
7400,SuffixTree,21.332054
7400,TandemRepeat,24.875142
7400,SuffixTree,21.614247
7400,TandemRepeat,27.119671
7600,SuffixTree,43.583526
7600,TandemRepeat,32.867278
7600,SuffixTree,22.606795
7600,TandemRepeat,26.997893
7600,SuffixTree,28.973527
7600,TandemRepeat,25.21938
7600,SuffixTree,23.156062
7600,TandemRepeat,25.299679
7600,SuffixTree,27.889437
7600,TandemRepeat,28.935359
7600,SuffixTree,25.665682
7600,TandemRepeat,28.439463
7600,SuffixTree,28.610892
7600,TandemRepeat,25.198463
7600,SuffixTree,22.05994
7600,TandemRepeat,25.42752
7600,SuffixTree,25.863837
7600,TandemRepeat,26.280392
7600,SuffixTree,21.934387
7600,TandemRepeat,26.635232
7800,SuffixTree,27.71364
7800,TandemRepeat,39.24643
7800,SuffixTree,22.365275
7800,TandemRepeat,27.299121
7800,SuffixTree,23.294789
7800,TandemRepeat,26.783234
7800,SuffixTree,30.53946
7800,TandemRepeat,31.716436
7800,SuffixTree,24.086594
7800,TandemRepeat,28.616106
7800,SuffixTree,30.436912
7800,TandemRepeat,28.917722
7800,SuffixTree,19.527477
7800,TandemRepeat,25.971659
7800,SuffixTree,21.969227
7800,TandemRepeat,26.246892
7800,SuffixTree,23.427525
7800,TandemRepeat,26.003786
7800,SuffixTree,35.321318
7800,TandemRepeat,27.492807
8000,SuffixTree,27.427109
8000,TandemRepeat,39.092805
8000,SuffixTree,24.927501
8000,TandemRepeat,27.789028
8000,SuffixTree,23.528924
8000,TandemRepeat,30.732564
8000,SuffixTree,27.133305
8000,TandemRepeat,26.87766
8000,SuffixTree,30.972939
8000,TandemRepeat,26.6406
8000,SuffixTree,22.414184
8000,TandemRepeat,26.924227
8000,SuffixTree,26.555762
8000,TandemRepeat,33.816703
8000,SuffixTree,26.497722
8000,TandemRepeat,28.25837
8000,SuffixTree,30.371513
8000,TandemRepeat,26.302716
8000,SuffixTree,22.670478
8000,TandemRepeat,29.598387
8200,SuffixTree,34.495682
8200,TandemRepeat,40.130652
8200,SuffixTree,27.846634
8200,TandemRepeat,32.692035
8200,SuffixTree,25.75587
8200,TandemRepeat,28.779516
8200,SuffixTree,24.164328
8200,TandemRepeat,30.656409
8200,SuffixTree,32.830456
8200,TandemRepeat,26.858588
8200,SuffixTree,21.65464
8200,TandemRepeat,28.656217
8200,SuffixTree,23.26108
8200,TandemRepeat,28.051605
8200,SuffixTree,32.318099
8200,TandemRepeat,27.393183
8200,SuffixTree,22.407848
8200,TandemRepeat,30.405637
8200,SuffixTree,25.75772
8200,TandemRepeat,27.062887
8400,SuffixTree,39.003297
8400,TandemRepeat,41.894518
8400,SuffixTree,39.315312
8400,TandemRepeat,28.714387
8400,SuffixTree,21.348251
8400,TandemRepeat,27.97078
8400,SuffixTree,24.154211
8400,TandemRepeat,28.283498
8400,SuffixTree,26.650643
8400,TandemRepeat,27.979963
8400,SuffixTree,31.058218
8400,TandemRepeat,28.613428
8400,SuffixTree,24.619485
8400,TandemRepeat,29.673446
8400,SuffixTree,33.312738
8400,TandemRepeat,28.619382
8400,SuffixTree,25.827334
8400,TandemRepeat,32.461555
8400,SuffixTree,31.102609
8400,TandemRepeat,30.207482
8600,SuffixTree,32.744423
8600,TandemRepeat,38.40509
8600,SuffixTree,27.743289
8600,TandemRepeat,31.188161
8600,SuffixTree,34.61045
8600,TandemRepeat,29.345576
8600,SuffixTree,27.360113
8600,TandemRepeat,28.647441
8600,SuffixTree,29.846652
8600,TandemRepeat,28.653162
8600,SuffixTree,24.608345
8600,TandemRepeat,31.771491
8600,SuffixTree,29.705491
8600,TandemRepeat,31.272601
8600,SuffixTree,27.947009
8600,TandemRepeat,34.148171
8600,SuffixTree,30.377653
8600,TandemRepeat,28.980485
8600,SuffixTree,27.95152
8600,TandemRepeat,29.122121
8800,SuffixTree,42.187118
8800,TandemRepeat,42.073344
8800,SuffixTree,34.368081
8800,TandemRepeat,42.487752
8800,SuffixTree,25.603465
8800,TandemRepeat,29.201734
8800,SuffixTree,31.917261
8800,TandemRepeat,32.205518
8800,SuffixTree,24.456745
8800,TandemRepeat,33.864997
8800,SuffixTree,27.934591
8800,TandemRepeat,29.669835
8800,SuffixTree,22.986366
8800,TandemRepeat,30.12251
8800,SuffixTree,25.104822
8800,TandemRepeat,31.865644
8800,SuffixTree,29.750568
8800,TandemRepeat,29.598039
8800,SuffixTree,24.344993
8800,TandemRepeat,31.910011
9000,SuffixTree,38.001865
9000,TandemRepeat,40.021504
9000,SuffixTree,28.733871
9000,TandemRepeat,32.294726
9000,SuffixTree,35.428741
9000,TandemRepeat,36.372874
9000,SuffixTree,33.105169
9000,TandemRepeat,34.657436
9000,SuffixTree,23.291209
9000,TandemRepeat,31.085238
9000,SuffixTree,26.585565
9000,TandemRepeat,31.218843
9000,SuffixTree,30.804729
9000,TandemRepeat,30.975382
9000,SuffixTree,27.37143
9000,TandemRepeat,29.676267
9000,SuffixTree,28.323487
9000,TandemRepeat,30.442643
9000,SuffixTree,33.155974
9000,TandemRepeat,31.145525
9200,SuffixTree,42.837569
9200,TandemRepeat,46.251127
9200,SuffixTree,34.422849
9200,TandemRepeat,34.648252
9200,SuffixTree,30.264587
9200,TandemRepeat,31.524659
9200,SuffixTree,22.773962
9200,TandemRepeat,31.190126
